title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Honor related differences in responses to punishment: Evidence from the ultimatum game,"Eerde, Sophie van","['Shafa, S.', 'Molenmaker, W.E.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Pak wat gewichten op en ga minder gestrest door het leven: Het vergelijken van krachtsporters met niet-sporters en duursporters wat betreft de mate van ervaren stress,"Hoefnagel, Roos","['Haringsma, R.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Economische recessie en consumentenattitudes tegenover luxeproducten: Zijn hedonistische attitudes hoger tegenover opzichte luxeproducten tijdens een economische recessie dan wanneer er geen recessie is?,"Driel, Nathalie van","['Blaker, N.M.', 'Bullens, L.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Captured by negative social evaluation: Fear of negative social evaluation on levels of distress and rumination,"Boland, Harmen","['Elzinga, B.M.', 'Schie, C.C. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['FNSE', 'negative social evaluation', 'distress', 'self-esteem']"
Decision reversibility and preference for the status quo: The quest for their motivational link,"Wielitsch, Alexandra","['Dijk, E. van', 'Bullens, L.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Decision-making', 'endowment effect', 'reversibility']"
A new way of intelligence testing: Inspection of the relationship between openness-to-experience/extraversion and fluid intelligence,"Tresfon, Jaco","['Bocanegra, B.R.', 'Lippelt, D.P.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Adolescents’ social skills deficits during a public speaking task: Which are specific to social anxiety and which to comorbid depression?,"Christodoulaki, Maria-Georgia","['Blöte, A.W.', 'Miers, A.C.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Kinderen leren logisch redeneren door uitleg geven,"Ek, Hanke van","['Raijmakers, M.E.J.', 'Hickendorff, M.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Impact of emotion dysregulation on self-reported anger, impulsive aggression and aggressive behavior in borderline personality disorder","Skalkou, Despoina","['Krause-Utz, A.D.', 'Kraij, V.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Sociale aandacht en kwaliteit van leven bij vrouwen met en zonder autisme,"Pijnacker Hordijk, Pieter-Jan","['Ketelaars, M.P.', 'Verhaar, L.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The role of prejudice in the dark: Moroccan out-group in the Netherlands,"Zwart, Bastiaan de","['Scheepers, D.T.', 'Nunspeet, F. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The association between singing and/or playing a musical instrument and cognitive fuctions in older adults,"Mansens, Dieke","['Schaefer, R.S.', 'Habers, G.E.A.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Aging', 'cognitive decline', 'musical activities']"
Rollen in het pestproces en de Big Five persoonlijkheidsdimensies,"Poelgeest, Marleen van","['Toprak, F.', 'Geel, M. van']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,en,,
The political psychology of humanitarian issue (non-)adoption in international politics,"Gildea, Ross James","['Thomas, D.C.', 'Willigen, N.J.G. van']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Leiderschapsgedrag in groepsonderhandelingen: De effecten van ongelijke machtsverdeling en sociale motivatie op driepersoons groepsonderhandelingen,"Eeden, Lily van","['Steinel, W.', 'Mors, E. ter']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Three-level extended deterrence: The role of the protégé in determining deterrence success,"Feenstra, Mark","['Pellikaan, H.', 'Bakker, F.E.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Performance of lasso-penalized classifiers in high-dimensional datasets,"Loon, Wouter van","['Rooij, M. de', 'Kelderman, H.', 'Wilderjans, T.F.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,en,,
The role of State Anxiety and State Attentional Control in Threat-Related Attentional Bias.,"Petridou, Maria","['Antypa, Niki', 'Angelidis, Angelos']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['anxiety', 'state attentional control', 'threat-related attentional bias', 'cognitive inference']"
Ikke ikke ikke en de rest kan stikken: Personalisering in Nederlandse Tweede Kamerverkiezingscampagnespotjes,"Zelst, Lotte van","['Holsteijn, J.J.M. van']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Gambling your way out of ambiguous feedback: The effect of anxiety on the processing of feedback in early adolescents (9-13 years),"Dijk, Anne van","['Zanolie, K.', 'Peters, S.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Feedback', 'anxiety', 'erp', 'adolescence']"
Onderzoek naar thuisvoordeel in de schaatssport; Langebaanschaatsen en kunstschaatsen onder de loep,"Vingerhoets, Claudia","['Heus, P. de', 'Rooij, M.J. de']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De samenhang tussen slachtofferschap en het zelfbeeld van leerlingen uit groep 7 en 8: Een studie naar het verband tussen slachtofferschap en zelfbeeld en de modererende rol van de leerkracht,"Pieters, Fabiënne","['Vedder, P.H.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
De effecten van overgangskansen op de ophaalsnelheid van een twee-woord frase,"Hazes, Mirte","['Velde, M. van de', 'Verschuur, W.L.G.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De effecten van agency en het spelen van games op sensorische kalibratie: Een observationele studie van volwassenen,"Ouwendijk, Bastijn","['Olfers, K.J.F.', 'Kleijn, R.E. de']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De invloed van slaapkwaliteit en neuroticisme op de subjectieve stressreactiviteit na de TSST en KWT,"Marouf, Esraa","['Leusden, J.W.R. van', 'Veldhuijzen, D.S.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The effect of decision reversibility on regret: How responsibility mediates this relationship,"Schneider, Philipp Tobias","['Lee, R.A. van der', 'Bullens, L.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Attentional disengagement capaciteit van gezonde mensen: Verschil tussen jeuk en pijn.,"Bakker, Marije","['Laarhoven, A.I.M. van', 'Meeuwis, S.H.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Leren lezen met de computer. Het effect van digitale boeken met oplichtende tekst op orthografische kennis van zwakke lezers in groep 3,"Weevers, Bente","['Sikkema-de Jong, T.M.', 'Berg, H. van den']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,en,,
Closeness as an agent of trust: The effects of social and spatial distance on online trusting behavior,"Boer, Koen de","['Schutter, M.', 'Kwaadsteniet, E.W. de']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Trust', 'distance', 'social distance', 'trust game', 'reciprocity']"
De rol van impulsiviteit en hyperactiviteit van jonge kinderen bij psychopathische trekken,"Molenaar, Yvonne. C.J.","['Platje, E.', 'Ziermans, T.B.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De effecten van inlevingsvermogen op de kwaliteit van coöperatief leren binnen het basisonderwijs,"Brink, Hannah ten","['Mouw, J.M.', 'Leijenhorst, L. van']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Attributies van nieuwe vaders en moeders gedurende de zwangerschap,"Spijkers, Febe","['Mesman, J.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Eigen volk eerst? Een analyse van het nieuwe nationalisme binnen Europa in moreel perspectief,"Standhardt, Geertje","['Mansvelt Beck, F.F.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
European Parliament and European foreign policy: The case of the Israeli-Palestine conflict,"Steur, Charley","['Louwerse, T.P.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Government opposition in the Arab world: Determinants of the Arab Spring,"Tsur, Daniel","['Jentzsch, C.', 'Spirova, M.S.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
ACT for parents: The impact of parent psychological flexibility on parental distress and the parent-child relationship,"Klinge, Ilse","['Heyne, D.A.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Psychological flexibility', 'Acceptance and commitment therapy', 'Parental distress', 'Mediation', 'Parent-child relationship']"
"The association between substance use disorder and personality, with special attention to type of substance","Weststeijn, Mirjam","['Eurelings-Bontekoe, E.H.M.', 'Sieh, D.S.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Schadenfreude and Gluckschmerz: The dark side of human nature? The impact of probability and magnitude of an outcome on the experience of schadenfreude and gluckschmerz,"Otte, Koen","['Dijk, W. van', 'Dijk, E. van']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Pupil reactivity induced by emotional stimuli in 12-month-old infants. The effect of parental negative affect, anxiety and depression symptoms.","Senra Lolo, María A.","['Schuitema, I.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
ADHD en slaapproblemen: Een onderzoek over de invloed van slaapproblemen op emotionele problemen bij naar schoolgaande kinderen met ADHD,"Altruda, Daniela","['Kuiper, K.C.', 'Vermeulen, M.C.M.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"The Immorality Scan: Examining the predictive value, construct validity and predictive validity of a screener developed for the assessment of organisational immorality","Zelderen, Anand van","['Boezeman, E.J.', 'Nunspeet, F. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Immorality', 'screener']"
"Is celebrity advocacy the new norm? Celebrity advocacy and influence on actors, explained through model of norm socialization","Mohammed, Sanna","['Kleistra, Y.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
De invloed van emotieregulatie en sensitiviteit van moeders op empathie bij jonge kinderen,"Boersema, Jannieke","['Huijbregts, S.C.J.', 'Noten, M.M.P.G.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Emotions expressed in online reviews: The interpersonal effects of specific emotions expressed,"Jong, Marije de","['Lelieveld, G.', 'Hendriks, H.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"It’s a bird, not a plane. Twitter: The new kind of public diplomacy?","Marara, Yasmine","['Tromble, R.K.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
eHealth Literacy Scale (eHEALS) 2.0: Validating a newly developed instrument,"Fatehmahomed, Ra'is","['Vaart, R. van der', 'Meeuwis, S.H.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['eHealth literacy', 'digital ehealth literacy', 'measurement', 'validity']"
De invloed van impliciete theorieën over intelligentie van leerkrachten op de competentiegevoelens van leerlingen: Een onderzoek naar de relatie tussen onbewuste uitingen over de intelligentie van leerlingen door leerkrachten en de gevoelens van bekwaamheid bij Nederlandse leerlingen in de bovenbouw van de basisschool,"Knoester, Charlotte","['Stroet, K.F.A.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Faster, stronger, healthier: The benefits of tyrosine-supplementation in healthy humans: Differences in improvement of cognitive performance due to the tyrosine-hydroxylase gene","Böhmer, Laura","['Steenbergen, L.', 'Jepma, M.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De ontwikkeling van schizotypische symptomen en de relatie met executieve functies bij kinderen,"Lubbe, Anna van der","['Ziermans, T.B.', 'Platje, E.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De relatie tussen sociale informatieverwerking en externaliserend probleemgedrag,"Buck, Eline de","['Vermeulen, M.C.M.', 'Adrichem, D.S. van']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Visibility in Limbo: Undocumented refugees and the activism of (in-)visibility in Amsterdam,"Vermeer, Tess","['Westmoreland, M.R.', 'Mepschen, P.J.H.']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,"['undocumented refugees', '(in)visbility', 'activism', 'exclusion', 'urban space', 'citizenship', 'political subjectivity', ""'We Are Here'"", 'Amsterdam', 'visual ethnography']"
Uitstelgedrag in het basisonderwijs,"Keizer, Dominique de","['Helder, A.', 'Leijenhorst, L. van']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Feedback quality in higher education lectures: An explorative research into feedback patterns,"Werf, Vivian van der","['Broek, P.W. van den', 'Huisman, B.A.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
"Conspicuous consumption in a recession, for singles and non-singles: How does a recession affect conspicuous","Hoogenband, Sophie van den","['Blaker, N.M.', 'Hendriks, H.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De ideale leider in een driepersoons onderhandeling: Het effect van gelijke en ongelijke machtsverdeling en sociale motieven op onderhandelingsgedrag in driepersoons groepen,"Brandsen, Lisa","['Steinel, W.', 'Mors, E. ter']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Percepties van moeders en vaders over kindermishandeling bij kinderen in de leeftijd van twee tot zes jaar,"Hees, Debby van","['Mesman, J.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Chronotype, slaapkwaliteit en depressieve symptomen bij studenten","Hoeba, Varisha","['Berg, J.F. van den', 'Haringsma, R.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Evaluating social situations empathy for social versus physical pain examined through eye-tracking,"Kraus, Julia","['Overgaauw, S.', 'Burger, A.M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Empathy for pain', 'eye tracking', 'social interaction', 'dictator game']"
Giving up the wheel: Mobility expectations among elderly drivers,"Kwogo, Steve B.O.","['Verschuur, W.L.G.', 'Poletiek, F.H.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
'Mijn ogen zullen zijn op de getrouwen in den lande.' Voorkeurstemmen op de twee kleine christelijke partijen,"Pos, Willem","['Holsteijn, J.J.M. van']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
"Surviving the office jungle: The moderating effects of personal characteristics on the relationship between New Ways of Working on the one hand, and job satisfaction and work performance on the other hand","Bos, Jesse D.","['Breukelen, J.W.M. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['New Ways of Working', 'Personality characteristics', 'Job satisfaction', 'Work performance']"
Op welke manieren worden immigranten als outgroup geconstrueerd?,"Koehl, Demi","['Boog, I.', 'Akker, M.L. van den']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
The embodiment of prejudice: The role of ambient darkness in Western prejudice against muslims,"Hemert, Romana van","['Scheepers, D.T.', 'Nunspeet, F. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The influence of culture on the relation between moral emotions and aggression,"Dorrepaal, Marinka","['Li, B.', 'Rieffe, C.J.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Shame', 'guilt', 'aggression', 'adolescents', 'culture']"
De invloed van slaapkwaliteit op affect na toediening van experimentele stress en de mogelijke invloed van piekeren op deze relatie,"Arendts, Esther","['Leusden, J.W.R. van', 'Veldhuijzen, D.S.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Distractibility by facial expressions in Borderline Personality Disorder,"Scholtes, Sophia","['Krause-Utz, A.D.', 'Overgauw, S.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Distractability', 'faces', 'working memory', 'BPD']"
Uitstelgedrag nader onderzocht: Het verband tussen self-efficacy en uitstelgedrag nader onderzocht met mindfulness,"Welbedacht, Merel","['Kouwenhoven, C.S.F.', 'Leijenhorst, L. van']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Migration dilemmas of Polish citizens in light of economic and political developments of Germany and Austria in the years 2004-2013,"Petrykowski, Idalia","['Coppenolle, B.S.K. van']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Liever psychisch- of lichamelijk ziek? Een studie naar de invloed van deze categorieën op de bereidheid te betalen en de beoordeelde ernst van een ziektebeschrijving,"Krapels, Minke","['EdelaarPeeters, Y.', 'Haringsma, R.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
TV exposure and young children’s literacy skills: Does the program’s content matter?,"Permata Sari, Diana","['Smeets, D.J.H.', 'Prevoo, M.J.L.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Learning potential and strategy use: Testing the indications of strategy use for the level of learning potential,"Simons, Nienke","['Veerbeek, J.', 'Resing, W.C.M.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De bijdrage van oefenen met lezen of schrijven aan de ontwikkeling van ontluikende geletterdheid bij vierjarigen,"Loon, W.M. van","['Sikkema-de Jong, T.M.', 'Mol, S.E.', 'Ton, M.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Samen experimenteren, samen leren: Het effect van voorkennis van ouders op de verbale interactie en samenwerking tussen ouder en kind","Haslinghuijs, Kim","['Raijmakers, M.E.J.', 'Stroet, K.F.A.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Effectiveness expectations of various routes of medication administration in patients with atopic dermatitis,"Brobbel, M.","['Peerdeman, K.J.', 'Vaart, R. van der']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['placebo', 'itch atopic', 'dermatitis', 'expectations', 'route of medication administration']"
Anderen door de ogen van kinderen: Een onderzoek naar sociale categorisatie en evaluatie door kinderen op basis van etniciteit,"Amoureus, Chantal","['Mesman, J.', 'Smeets, D.J.H.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
De invloed van impliciete intelligentietheorieën van de leerling en de leerkracht op de competentiegevoelens van leerlingen,"Rijs, Marloes van","['Bakker-van den Berg, Alissa', 'Stroet, K.F.A.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Nederland en haar drinkwater,"Kraus, Laurie","['Luning, S.W.J.', 'Mepschen, P.J.H.']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
Do cognitive load and time pressure influence donating behavior?,"Leegte, Myrtje van der","['Kwaadsteniet, E.W. de', 'Schutter, M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Moral decision-making', 'time pressure', 'cognitive load', 'donating']"
Securitization of Boko Haram: How the Boko Haram insurgency was used to justify excessive emergency measures,"Gaast, Myrthe van der","['Reinold, T.S.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Het verband tussen verveling en self efficacy op actief en passief uitstelgedrag: Vragenlijstonderzoek onder leerlingen uit groep 8,"Ham, Ilse","['Helder, A.', 'Leijenhorst, L. van']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The costs of scarcity? A conditional process analysis of the influence of scarcity and emotions on decision making,"Lee, Jeanette van der","['Dijk, E. van', 'Dillen, L.F. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,"['scarcity', 'emotions', 'decision making']"
Monetaire compensatie aan omwonenden van windmolenparken: De invloed van waargenomen betrouwbaarheid van de projectontwikkelaar op evaluatie van de compensatie,"Franken, Robin","['Mors, E. ter', 'Shafa, S.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The moderating effect of fearful temperament on the relation between parental sensitivity and prosocial behavior,"Spronk, Tabitha","['Meulen, M. van der', 'Bulk, B.G. van den', 'Vrijhof, C.I.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['sensitive parenting', 'temperament', 'prosocial behavior']"
Overdraagbaarheid van mentale staten: Een exploratief onderzoek naar het overdragen van mentale staten door middel van observatie,"Ijzerman, Maurizio","['Lippelt, D.P.', 'Bocanegra, B.R.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De man-vrouwverschillen in de relatie tussen chronotype en alcoholgebruik,"Leliveld, Kevin","['Berg, J.F. van den', 'Haringsma, R.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Early victims of maltreatment and their coping strategies during a seven-week clinical observation in a forensic youth center,"Saho, Anna","['Bexkens, A.', 'Overgaauw, S.', 'Hornby, N.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Forensic Youth', 'Maltreatment', 'Coping skills']"
"Wie van de jongeren is het meest frank en vrij? De relatie tussen status, eerlijkheid en inhiberende- en toenaderingsgedragssystemen.","Harmsen, J.F.","['Steinmann, L.J.', 'Zanolie, C.K.K.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Triarchic Model of Psychopathy: Associations with hemodynamic responses in young adults with psychopathic traits,"Sikki, Maria","['Habers, G.E.A.', 'Daams, M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Triarchic Model of Psychopathy', 'psychopathic traits', 'functional near-infrared spectroscopy', 'prefrontal cortex', 'affective stimuli']"
"De invloed van roken, alcohol en diagnose op volumegrootte en volumeverlies van grijze massa van de cortex","Krens, Kelly","['Möller, C.', 'Weeda, W.D.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Practical and ethical limits to norm diffusion in unstable states: A case study of Yemen,"Smit, Anne-Catherine","['Kleistra, Y.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Kwaliteit van leven na opgroeien met een eetstoornis en/of depressie bij vrouwen van 18 tot 35 jaar,"Roseval, Angel","['Vermeulen, M.C.M.', 'Barneveld, P.S.', 'Spruijt, A.M.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The US-India Nuclear Agreement: The foreign policy change of the US toward India's nuclear proliferation,"Struijker Boudier, Samuel","['Blarel, N.R.J.B.', 'Kopecky, P.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
"Social anxiety disorder in parents and their children's behavioral inhibition, trait anxiety, and experience of embarrassment: A family study","Dorland, Daniëlle","['Bas-Hoogendam, J.M.', 'Blöte, A.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Exploring associations between attention bias and interpretation bias with anxiety in clinically anxious youth: Evidence for the combined cognitive biases hypothesis,"Dijkshoorn, Wijnand","['Beugen, S. van', 'Vreeker, A.', 'Lijster, J. de']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Anxiety disorders', 'attention bias', 'interpretation bias', 'dot-probe task', 'anxiety symptoms']"
Emotieregulatie tijdens frustratie bij jonge kinderen met en zonder autisme en de rol van het emotioneel bewustzijn van de moeder,"Zwan, Manouk van der","['Rijn, Sophie van']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,"Previous research has shown that children with an autism spectrum disorder (ASD) have difficulties with emotion regulation. However, not much is known about the strategies that these children apply when they regulate their emotions. Furthermore, parental emotion awareness may play an important role in emotion regulation strategies, but to our knowledge, this has not yet been studied. Therefore, the aim of the present study was to compare emotion regulation strategies between children with ASD and healthy controls while they experienced negative emotions. Furthermore, we examined whether maternal emotion awareness differed between mothers of children with ASD and mothers of healthy controls, and explored whether maternal emotion awareness was related to children’s emotion regulation strategies. Seventeen children with ASD and 25 typically developing children between the ages of 3 and 7 years were tested. Children performed a task that elicited frustration while their emotion regulation strategies were videotaped and later coded. The Bermond-Vorst Alexithymia Questionnaire (BVAQ) was used to assess maternal emotion awareness. Results showed that compared to healthy controls, children with ASD tended to use more alternate strategies and less goal-directed action while completing the task. Furthermore, children with ASD more often applied emotion regulation strategies in which they engaged in distraction, self-speech, vocal venting, and self-soothing. No differences were found in the use of social support seeking strategies. With respect to maternal emotion awareness, the results showed that mothers of children with ASD were less aware of their emotions than mothers of control children. In addition, when looking at the total sample, a relation was found between lower levels of maternal emotion awareness and the use of more distraction as an emotion regulation strategy. Implications for interventions and future research are discussed.","['Emotieregulatie', 'Emotieregulatie strategieën', 'Autismespectrumstoornis', 'Emotioneel bewustzijn', 'Oudereigenschappen']"
"Spelen self-efficacy, arousability en verveling een belangrijke rol bij passief dan wel actief uitstelgedrag bij middelbare scholieren?","Heerens, Sonja","['Kouwenhoven, C.S.F.', 'Leijenhorst, L. van']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Oudercursus gericht op talent voor wetenschap en techniek en de ontwikkeling van de sociale cognitie van kinderen in het primair onderwijs,"Slijk, Ellen","['Ziermans, T.B.', 'Spruijt, A.M.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Decision reversibility: The experience of self-blame and its relation to responsibility,"Wichmann, Konstantin","['Bullens, L.', 'Putten, M. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Legitimiteit & referenda: 'Het referendum is een zaak van een lange adem' - Barend Biesheuvel, 1990","Cook, Lily Ida Felicia","['Koole, R.A.', 'Boin, R.A.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,nl,,
Exploration of the association between temporal and spatial perception in healthy individuals,"Tran, Simwayn","['Ham, C.J.M. van der', 'Habers, G.E.A.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Spatial cognition', 'time perception']"
De dualiteit van politici op Twitter: De reactie van het publiek op persoonlijke en onpersoonlijke tweets,"Falkmann, Demi","['Tromble, R.K.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
The relation between suppressive coping and EEG theta/beta ratio,"Metzke, Cathleen","['Son, D.M.E. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Psychophysiological responses to feedback on one's morality, sociability and competence","Droogh, Erik","['Nunspeet, F. van', 'Scheepers, D.T.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
