title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Attentional bias in infancy explained bij mother's depression and anxiety.,"Kamalanandan, Archsana","['Aktar, Evin', 'Beurs, Edwin de']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Werkdruk en burnout bij docenten in het voortgezet onderwijs en de relatie van overcommitment hierin: Een studie naar de relatie tussen werkdruk, overcommitment en burnout bij docenten in het voortgezet onderwijs","Fisher, Marijke","['Wijn, Nathal de', 'Ham, C.J.M. van der']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Validity and reliability of depression measures and the relationship between pain intensity, functional impairment and depressive symptoms: a cross-sectional study of women with the fibromyalgia syndrome.","Nederveen, R.","['Tollenaar, M.S.', 'Giezen, A. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The effect of parenting stress on parental sensitivity and parents’ sensitivity beliefs,"Steege, Arua ter","['Bosdriesz, J.', 'Euser, S.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Does the beta activation influence the level of fear of negative evaluation (FNE) during the anticipation of social-evaluative feedback,"Kountzaki, Styliani","['Molen, M.J.W. van der', 'Bos, E.J. van den']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['fear of negative evaluation', 'beta power', 'anticipation', 'social anxiety', 'social evaluation']"
"Taalideologie, identificatie en boundary maintenance in een context van twee- en meertaligheid","Hupkes, Mirjam","['Maaker, E. de', 'Termeer, B.']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
Social status as a cue for tacit coordination under environmental (un)certainty,"Wagner, Mignon","['Kwaadsteniet, E.W. de', 'Gross, J.A.J.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Subjectieve stressbeleving van pilgebruiksters en vrouwen met een hormoonspiraal,"Vos, Myrthe de","['Hamstra, D.A.', 'Mouthaan, J.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Impulsiviteit en schoolbetrokkenheid: mediatie door excessief gamen,"Noordzij, Maxime","['Geel, Mitch van', 'Vedder, Paul']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Ben jij ook mijn vriend? Een onderzoek naar het overvriendelijke gedrag bij pleegkinderen in relatie met de opvoedingsattitude van de pleegouder,"Alten, Nadia van","['Linting, Mariëlle', 'Voort, Anja van der']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Verstoring tekstbegrip door beroep op werkgeheugen,"Baak, J.E.","['Bruïne, Amy de', 'Koornneef, Arnout']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Categorising ethnicities in the Netherlands: Integrating the subjects in conversation,"al-Samarai, Teba","['Longo, M.', 'Jentsch, C.']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
De mediërende rol van reasoning in het verband tussen kindermishandeling- en verwaarlozing en het risico gepest te worden,"Bonarius, Nienke","['Alink, L.R.A.', 'Asdonk, S. van der']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
How does victimization influence prosocial behaviour and its neural correlates,"Pennings, Vivianne","['Meulen, Mara van der', 'Bulk, Bianca van den']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Procedural multicultural democracy: Een verbinding tussen de multiculturele samenleving en democratische theorie,"Kuijsten, Tim","['Oversloot, J.', 'Spirova, M.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Het verband tussen sensitiviteit van ouders en externaliserend probleemgedrag bij kinderen,"Denise, Otte","['Mesman, Judi', 'Pektas, Fadime']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Extraterritorial border practices and migration: A case study of the Spanish extraterritorial border regime,"Bouwman, Emma","['Longo, M.', 'Spirova, M.']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Hoe wordt de maze-task gelezen?: Verschillen in oogbewegingen tussen traditioneel lezen en lezen tijdens de maze-task,"Valk, Eva","['Koornneef, Arnout', 'Jolles, Dietsje']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De invloed van interruptie op tekstbegrip,"Jansen, Marissa","['Koornneef, Arnout', 'Bruïne, Amy de']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Pixels and passion: New media and e-culture in The Hague,"Meijers, Tanah","['Barendregt, B.', 'Postma, M.']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Leren goede lezers beter?: Onderzoek naar de invloed van leesvaardigheid op leerrendement uit hoorcolleges voor studenten op de universiteit,"Stavenuiter, Patrick","['Feijt, A.A.', 'Dijken, Marianne van']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Revisiting democracy: A study of the populist parties in government, their behaviour and effects on liberal democracy in Europe","Brouillon, Marie-Anne","['Louwerse, T.', 'Kopecky, P.']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Defensief realisme en het offensief van Noord-Korea: Een studie naar de defensief realistische verklaring voor het ontstaan van de Koreaanse Oorlog vanuit Noord-Koreaans perspectief,"Beukel, Rik van den","[""Hart, R. 't"", 'Holsteyn, J.J.M. van']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Consumer preferences during an economic recession,"Rebel, Rosalie","['Blaker, N.', 'Staats, H.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Empathy and friendship quality in children and adolescents with developmental language disorder,"Echaouchi, Amal","['Bedem, N.P. van den', 'Mulder, H.N.M. de']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Empathy', 'Friendship', 'Developmental language disorder']"
"State versus Trait: Effortful control, responsinhibitie en het risico op kindermishandeling","Meeuwissen, Mandy","['Alink, L.', 'Prevoo, M.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The Iraq War: An analysis of the start of the war and the principles of offensive realism as formed by Mearsheimer,"Exterkate, Fleurke","[""Hart, R. 't"", 'Thomas, D.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
De ontwikkeling van woordkennis en fonologisch bewustzijn bij kleuters met digitale prentenboeken op het smartboard: Het effect van het Viertakt-model en convergente differentiatie,"Weevers, Bente","['Dijken, M.J. van', 'Sikkema-de Jong, T.M.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Evaluating others on the basis of their congruent and incongruent emotional reactions,"Zand, Liannora van 't","['Dijk, W. van', 'Seip, E.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['evaluation', 'schadenfreude']"
Invloeden op tekstbegrip bij beginnende lezers,"Kool, Lisanne","['Bansi, S.D.', 'Koornneef, Arnout']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The millennial generation: Examining difference in perceived threat of social change between young and older adults,"Kok-Sey-Tjong, Deveney","['Scheepers, D.T.', 'Pliskin, R.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Depressie bij de moeder, voorspeller voor agressief gedrag bij peuters","Groothuis, Christel","['Heijden, K.B. van der', 'Bergwerff, C.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Associations between maternal reflective functioning and toddler theory of mind: The moderating roles of child temperament and behavioral problems,"Dekker, Sam","['Huijbregts, Stephan', 'Swaab, Hanna']",2018,Faculty of Social & Behavioural Sciences,Developmental Psychopathology in Education and Child Studies (research) (MSc),Research master thesis,en,,
Creating a common measurement scale through coupled matrix factorization: a simulation study,"Prikhodko, Evgenia Igorevna","['Wilderjans, T.', 'Rooij, M. de', 'Kelderman, H.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
A meta-analysis of the effectiveness of stress management interventions on reducing or preventing nurse burnout and the moderating role of process variables,"Marinisse, Daphne","['Wijn, A.N. de', 'Dijk, S. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Can stimulating the vagal nerve reduce worry? Implications from a laboratory study using t-VNS,"Rosmalen, Odilia van","['Verkuil, B.', 'Burger, A.M.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The influence of endogenous and administrative levels of oxytocin on pain sensitivity in healthy female participants,"Köhnecke, Franziska","['Skvortsova, A.', 'Middendorp, H. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The effects of transcranial direct current stimulation on response selection,"Arntz, Fréderique","['Colzato, L.', 'Maraver, M.']",2018,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
The effect of loving-kindness meditation on the default stress response: And its interaction with adverse childhood experiences,"Brands, Marloes","['Brosschot, J.F.', 'Middendorp, H. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Political leaders and refugee policies: An actor specific approach to finding explanations for state behaviour,"Lauwers, Amber","['Bakker, F.', 'Pomorska, K.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Mam! Waar zijn mijn sokken? Chaos in de leefomgeving en de samenhang met prosociaal gedrag bij kinderen,"Thodé, Danique","['Euser, Saskia', 'Bosdriez, Jizzo']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Executive functioning and depressive symptoms as predictors of treatment outcome in patients with BED,"Karel, E.A.","['Dingemans, A.E.', 'Houtum, L.A.E.M. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Leren we wel op de juiste manier lezen?: Over de rol van het werkgeheugen tijdens het begrijpend lezen,"Spek, Leonie van der","['Bruine, Amy de', 'Koornneef, Arnout']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Het tegengaan van klimaatverandering: Wie betaalt de rekening?,"Heus, Merel de","['Verschoor, M.', 'Mansvelt Beck, F.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Slaapduur en internaliserende en externaliserende gedragsproblematiek bij kinderen met basisschoolleeftijd,"Gottschalk, T.B.","['Vermeulen, M.C.M.', 'Bouw, J.C.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Wijze van experimenteren en mate van begrip op de Balance Scale Task: De invloed van scaffolding op het begrip van science concepten bij jonge kinderen,"Schoon, Véronique","['Slim, Tessa', 'Schaik, Johanna van']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The role of regulatory focus in outcome monitoring feedback to psychology students,"Csernitzky, L.C.","['Jong, K. de', 'Antypa, N.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"A search for causality of physical affection: Does increasing physical affection lead to a better relationship, even for the more insecurely attached?","Durbin, Kerem Besim","['Tollenaar, M.S.', 'Elzinga, B.M.', 'Debrot, A.', 'Karremans, J.C.T.M.', 'Wal, R. van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Examining the origins of the First World War,"Kramer, Olaf","[""Hart, R. 't"", 'Thomas, D.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Emotion recognition and empathy in 5 to 9-year-old Taiwanese children with cochlear implant,"Tzatza, Konstantina","['Li, B.', 'Tsou, Y.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Vraag naar meer leesbegrip onder middelbare scholieren: Het leggen van causale relaties als antwoord,"Ende, Eline van der","['Chung, Siuman']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The effect of transcutaneous vagus nerve stimulation (tVNS) on cognitive flexibility and memory,"Verbiest, Lizzy","['Tona, K.', 'Sellaro, R.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De uitdaging van de discoursanalyse over LHBT in Indonesië,"Schoof, Simone","['Saptari, R.', 'Rana, J.']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
Wat is het effect van het format (kaal versus in een context) van een opgaven met breuken of decimalen op de prestaties van leerlingen aan het einde van het basisonderwijs en aan het begin van het voortgezet onderwijs?,"Warmerdam, Paulien","['Mostert, T.', 'Hickendorff, M.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Insomnia & suicidal ideation: Thwarted belongingness and perceived burdensomeness as an explanatory link,"Bernardsdóttir, Berglind","['Antypa, N.', 'Krause-Utz, A.D.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Effect of inhibition training and the role of motivation on this training effect.,"Alakhramsing, S.R.","['Peters, Sabine', 'Cruijsen, R. van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The Effect of Discrepancies Between Implicit and Explicit High Self-esteem on the Experience of Social Feedback,"Oppelaar, K.C.","['Ly, V.', 'Hamstra, D.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The association between autism and schizophrenia spectrum disorders: An indication for depression?,"Weerkamp, Pien","['Habers, G.E.A.', 'Ham, I. van der', 'Maat, A.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Placebo effects on creativity: The impact of expectancy effects on convergent creative thinking,"Hugle, Christoph","['Sellaro, R.', 'Dooren, R. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Just pick yourself up and get over it: A utility study into the difference of valuing life with depression or diabetes and the possible gender-effect of the perceiver,"Dijken, Lida van","['Edelaar-Peeters, Y.', 'Tollenaar, M.S.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De invloed van stigmatisatie op verwachtingen van medicatiegebruik bij patiënten met huidaandoeningen en de modererende rol van neuroticisme,"Dort, Rosemarie van","['Schakel, L.', 'Brosschot, J.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Characteristics of trainee therapists: Predictability of coping with difficult therapy sessions from supervision and personal therapy,"Alvares, Maaike","['Jong, K. de', 'Luenen, S. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['training', 'supervision', 'development', 'personal therapy', 'trainee therapist']"
De voorspellende waarde van verbale vaardigheden en competentiebeleving op reactieve en proactieve agressie bij jeugdigen.,"Nobels, Jolanda","['Huijbregts, Stephan', 'Adrichem, D.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
De invloed van sekse en seksestereotypering op het better-than-average effect,"Meijer, Nina","['Heus, P. de', 'Bakk, Z.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Gebundelde takken kun je niet breken,"Ooms, Cleome","['Wal, A. van der', 'Staats, H.J.A.M.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Does Arginine Vasopressin Affect Resting-State Networks Associated with paternal care: An fMRI study,"Ratelband, Anniek","[""Veer, A.E. van 't"", 'Meijer, Willemijn']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
The role of risky decision-making in the relationship between depressive symptoms and substance use in adolescents,"Bueninck, Suzanne","['Sjoerds, Z.', 'Kleijn, R. de', 'Dudink, F.']",2018,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
"Visual attention to print during electronic storybook reading with preschoolers: potential effects of text highlighting, print salience and relationships with emergent literacy","Peeters, Hannah","['Sikkema-de Jong, Marga', 'Espin, Chris']",2018,Faculty of Social & Behavioural Sciences,Developmental Psychopathology in Education and Child Studies (research) (MSc),Research master thesis,en,,
“Because you do it too”: A research about the influence of social revenge norms on consumer revenge,"Graaf, Elysa Grace Elisabeth van der","['Seip, E.C.', 'Dijk, W. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Preference indication and preference for the unique item: Testing methodical limitations of the social mindfulness paradigm,"Klein, Arvid","['Doesum, N.J. van', 'Gross, J.A.J.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Social mindfulness', 'SoMi']"
De rol van chaos in de thuisomgeving in de relatie tussen psychische problemen bij ouders en het risico op kindermishandeling: Een onderzoek bij ouders van gezinnen met een kind in de leeftijdsrange van 16-20 maanden,"Eijk, Paulien van der","['Andeweg, Suzanne', 'Alink, Lenneke']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Schelling salience as a cue for tacit coordination: An eye-tracking study about the underlying cognitive processes,"Rolink, Eva","['Kwaadsteniet, E. de', 'Dijk, E. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['tacit coordination', 'eye-tracking']"
"Empathie, emotieregulatie en vriendschapskwaliteit: De mediërende rol van vriendschapskwaliteit in de relatie tussen cognitieve empathie van een vriend en emotieregulatie van jong volwassenen","Leijen, Laura","['Klapwijk, E.', 'Li, B.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Music, preference and cognition","Overboom, Tessa Maria","['Schaefer, R.S.', 'Ham, C.J.M. van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['music listening', 'preference', 'spatial cognition']"
De invloed van hormonale anticonceptie op ervaren stress,"Ploeg, Janne van der","['Hamstra, D.', 'Bruyn, E. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Comparing QUINT and NETT: Two tree-based approaches to defining personalised treatment regimes,"Schoot, Lianne J.M.","['Dusseldorp, E.', 'Rooij, M.J. de', 'Wilderjans, T.F.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Influences of non-costly prosocial behaviour in early childhood,"Poldervaart, Isabelle","['Bulk, B.G. van den', 'Meulen, M. van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['early childhood', 'non-costly prosocial behaviour', 'parental sensitivity', 'SES', 'genetics']"
"Chronotype, neuroticism and suicidal thoughts in depressed patients and healthy individuals","Wassenaar, O.I.","['Antypa, N.', 'Jong, K. de']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Het effect van scaffolding op het science concept balans bij kinderen uit groep 2 en 3,"Berg, Sharon van den","['Slim, Tessa', 'Schaik, Johanna van']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Job crafting: Its determinants and effects on the work functioning of health-impaired employees,"Wester, Simone","['Boezeman, E.J.', 'Leeuwen, F. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['job crafting', 'work functioning']"
"Positieve uitkomsten van openheid voor diversiteit van de organisatie: Een cross-sectioneel vragenlijstonderzoek naar de invloed van openheid voor diversiteit van de organisatie op de productiviteit, het werkklimaat en betrokkenheid van de medewerkers","Hofman, Wypkje","['Boezeman, E.J.', 'Doesum, N.J. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The impact of personality traits on work ability in patients with relapsing-remitting muliple sclerosis,"Rollé, Janneke","['Hiele, Karin van der', 'Gorp, D.A.M. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Chinese investments in Kenya and Sri Lanka: The factors that caused their different reception between September 2013 and September 2017,"Vakalopoulos, Konstantinos","['Haer, R. van der', 'Blarel, N.R.J.B.']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Recursive partitioning of growth curve models with generalised linear mixed-effects regression trees,"Jorink, Maaike","['Fokkema, M.', 'Rooij, M.J. de', 'Wilderjans, T.F.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['growth curve', 'trees', 'recursive partitioning']"
Dient een voorlopige beslissing als een compensatoire strategie voor controle?,"Blij, Michelle van der","['Bullens, L.', 'Boezeman, E.J.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Obsessive-compulsive spectrum symptoms and executive functioning,"Molen, M.J. van der","['Dingemans, A.E.', 'Janssen, L.H.C.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Is it the taste that tells the tale? The effect of packaging on the taste perception of beverage flavors,"Have, Josefien ten","['Dillen, L.F. van', 'Noordewier, M.K.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
A color-object and a picture-word task: Interference effects measured in 8-year-olds and 12-year-olds,"Vagionaki, Polyxeni","['Boelens, H.H.', 'Blöte, A.W.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Living donor kidney transplantation: The course and predictors of health-related quality of life, anxiety and depression in kidney transplant recipients","Adamou, M.","['Wirken, L.', 'Middendorp, H. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The effect of self-concept clarity on self-esteem in adolescents with troubled parental relationships,"Zimmerman, Tirza","['Spaans, J.', 'Peper, J.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Communicatieproblemen bij studenten met een autisme spectrum stoornis en een hoog intelligentieniveau en het verband met organisatievaardigheden en pragmatiek,"Masselink, Romee","['Huijbregts, S.C.J.', 'Adrichem, D.S. van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Response of the Organization of American States to democratic crisis: A comparative analysis of the democratic crises in Bolivia (2003-2008) and Nicaragua (2004-2005),"Hof, Amber","['Hirschmann, G.', 'Blarel, N.']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Poor decisions: The impact of heuristic persuasion on decision making under financial stress,"Ottenhof, Max","['Dijk, W. van', 'Stallen, M.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['scarcity', 'persuasion']"
License to claim: The influence of power asymmetry on men’s and women’s value claiming potential,"Felske, Lara","['Steinel, W.', 'Molenmaker, W.E.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Power and the pie: The effects of agenda setting and power on integrative outcomes in negotiation,"Treffers, Viola","['Steinel, W.', 'Gross, J.A.J.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Keep on running: carryover of childhood aerobic exercise benefits on executive functioning in young adults, a cross sectional study.","Szabo, Matei","['Schuitema, Ilse']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Counter-stereotyping in advertising,"Tsokanaki, Evi","['Scheepers, D.T.', 'Pliskin, R.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De relatie tussen ouderlijke stress over de opvoeding en de inhibitiecontrole van een 3 à 4-jarig kind,"Stunt, N.T.","['Bosdriesz, Jizzo', 'Euser, Saskia']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The influence of Frederik Willem de Klerk’s personality traits on the political transition of South-Africa,"Couperus, Sietske","['Bakker, F.', 'Hirschmann, G.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
On the relationship between the caudate nucleus and Alzheimer’s disease,"Vilders, Jona","['Schouten, T.', 'Rooij, M. de']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The importance of warmth and competence needs in strategic intergroup helping: Shedding light on the dark side of helping,"Klaasen, Elise","['Leeuwen, E. van', 'Boezeman, E.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
An investigation into cognitive reactivity profiles as indicators of suicide risk in depression,"Breen, J.","['Does, W. van der', 'Jong, K. de']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['depression', 'suicide', 'cognitive reactivity', 'LEIDS']"
Predictieve variabelen voor behandeluitkomst in de GGZ voor het domein ouderen: Studie naar een versimpeld casemixmodel,"Koning, Tim","['Beurs, E. de', 'Berg, J. van den']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Chronotypes and emotional cognition,"Grant, J.H.","['Antypa, Niki', 'Sieh, Dominik']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['chronotypes', 'time of day', 'N-back task']"
De samenhang tussen het temperament van pleegouders en probleemgedrag van pleegkinderen,"Leeuwen, Daphne","['Smeets, Daisy', 'Schoemaker, N.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Beslissen is al lastig genoeg, somberheid helpt daar niet aan mee: Een onderzoek naar de invloed van depressieve klachten op besluitvorming","Collot d’Escury, Lili","['Sjoerds, Z.', 'Wehebrink, K.S.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,nl,,
Letterkennis bij kleuters: Een onderzoek naar de effecten van een lees- en schrijfinterventie op letterkennis bij kleuters en de rol van verwachtingen van ouders,"Boot, N.E.","['Sikkema-de Jong, T.M.', 'Mol, S.E.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The influence of dissociation on psychotherapeutic treatment effectiveness in PTSD: A meta-analysis,"Nesselaar, D.","['Hoeboer, C.', 'Mouthaan, J.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['PTSD', 'dissociation', 'meta-analysis treatment effectiveness', 'moderator']"
"Waarom mensen samenwerken wanneer zowel winst als verlies op het spel staat: De invloed van harm aversion, loss aversion en risk seeking op samenwerking binnen sociale dilemma’s met gemengde frames","Bosman, Denise","['Molenmaker, W.', 'Kwaadsteniet, E. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The relation between emotion understanding and social competence in 5- to 10- year old children,"Beijderwellen, Linda","['Li, B.', 'Tsou, Y.-T.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Packaging-induced expectations and the tast perception: The role of surprise in the perceived taste intensity,"Reijsenbach de Haan, Roos","['Noordewier, M.K.', 'Dillen, L.F. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Relatie tussen prenatale gehechtheid van moeders en de ontwikkeling van Theory of Mind en empathie van hun kinderen op een leeftijd van 30 maanden,"Lüschen, Germaine","['Nibbering, Nikki', 'Heijden, Kristiaan van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
