title,author,supervisors,date,faculty,program,type,language,abstract,keywords
De opvoedingsattituden van pleegouders: Een voorspeller voor de internaliserende en externaliserende gedragsproblemen van pleegkinderen?,"Breedveld, Marieke","['Linting, M.', 'Vermeer, H.J.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The relationship between BMI and executive functions,"Hassoun, Maram","['Steenbergen, L. van', 'Steenbergen, H. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The effect of shame on motivation,"Moody, Joaquim","['Stallen, M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Happy habits: Whether frequent positive thoughts can increase happiness,"Bierbooms, Ilona J.M.","['Brosschot, J.F.', 'Does, A.J.W. van der']",2017,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,"['happiness', 'positive psychology', 'intervention', 'smartphone training']"
"Uitstelgedrag onder de loep: Een onderzoek naar het verband tussen passief uitstelgedrag, perfectionisme en levenstevredenheid bij basisschoolleerlingen in de leeftijd van 10 tot 13 jaar","Haverkamp, Kyra","['Hickendorff, M.', 'Kouwenhoven, C.S.F.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Influence of social status on prosocial behavior among adolescents,"Vervoorn, Merlijn","['Groep, S.W. van de', 'Burke, S.M.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Gebruik van online cognitieve gedragstherapie in de revalidatiepsychologie,"Haasnoot, Nadine","['Vaart, R. van der', 'Peerdeman, K.J.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The perspective of the beholder: Using frame of reference to explain the relation between small and large-scale spatial ability,"Buuron, Sander","['Ham, C.J.M. van der', 'Skvortsova, A.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De relatie tussen pijntolerantie en sociale conformiteit: Een cross-sectioneel onderzoek,"Beveren, Ivan van","['Bruijn, E.R.A. de', 'Beurs, E. de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Is er een relatie tussen het risico op kindermishandeling en angst?: Het mogelijke verband tussen het risico op kindermishandeling en de situationele angst van jonge vrouwen en de invloed van chaos in de thuisomgeving hierop,"Kiers, Ruth","['Bodrij, F.F.', 'Alink, L.R.A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Ideology or public opinion: A study on the beliefs of American foreign policy decision-makers and their impact on foreign policy output,"Grood, Bart de","['Kleistra, Y.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Een eigen mandaat in de raad?: De invloed van voorkeurstemmen op fractie-afsplitsingen in gemeenteraden,"Groot, S.J.","['Vollaard, J.P. (Hans)']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
A randomised controlled trial to study the effect of a mobile intervention to increase healthier snacking in adolescents,"Bruijs, J.J.I.M.","['Vaart, R. van der', 'Gebhardt, W.A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['healthy snacking', 'application', 'adolescents', 'self-control', 'self-efficacy']"
Associations between childhood maltreatment and aggression and the rol of empathy in this association,"Rombouts, L.M.","['Tollenaar, M.S.', 'Jans, L.A.W.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Weird samples, weird authors: The overrepresentation of the Western, Educated, Industrialized, Rich, Democratic countries in samples and authors in psychological research","Fialka, Gina","['Pollet, T.', 'Scheepers, D.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Weird sample', 'Sampling bios', 'Weird authors']"
The influence of individual differences in reading comprehension and working memory on the processing of inconsistencies,"Pakhmurskaia, Elena","['Moort, M.L. van', 'Broek, P.W. van den']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
"De samenhang tussen inhibitie en externaliserend probleemgedrag en de rol van omgevingsfactoren, zoals crimineel gedrag van biologische ouders en sociaal economische status, daarin","Hansma, Femke","['Zonneveld, E.M. van', 'Ramlal, R.S.S.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Schoolbetrokkenheid, pesten en etniciteit onderzoek: Onder mbo-studenten","Kruizinga, Annika","['Vedder, P.', 'Geel, M. van']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The role of maladaptive coping strategies in the intergenerational transmission of child maltreatment,"Philipse, D.","['Tollenaar, M.S.', 'Sieh, D.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The effect of tVNS on recognition of emotions in faces and bodies,"Boots, M.D.","['Sellaro, R.', 'Colzato, L.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Vagus nerve', 'Emotion recognition', 'rVNS', 'RMET']"
Effects of the fast acting antidepressant ketamine on heart rate variability and hippocampal activity in healthy volunteers,"Leeijen, Jamie M.J.","['Rover, M. de', 'Verkuil, B.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Breukenprestaties in context: Een onderzoek naar conceptuele breukenkennis en naar de prestaties van leerlingen aan het eind van het basisonderwijs en aan het begin van het voortgezet onderwijs op contextuele breukenopgaven in vergelijking met prestaties op numerieke breukenopgaven,"Klijnsma, Iddo","['Mostert, T.M.M.', 'Hickendorff, M.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Peuters & Nieuwe Media: Is er een relatie tussen ontluikende geletterdheid en het gebruik van tablets en smartphones bij peuters,"Westerduin, Jennifer","['Merkelbach, I.', 'Chung, S.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Boer zijn is een levenswijze: De invloed van veranderende landbouwsystemen op de autonomie van boeren,"Eijnden, Lucy van den","['Bähre, E.', 'Maaker, E. de']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
Names as weapons: The Russian government framing of the Second Chechen War,"Kasperiouk, Soumela","['Kleistra, Y.']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
The seven-factor hybrid model of PTSD and its relation to MDD and GAD: An examination of the newest model of PTSD in a nonclinical trauma-exposed student sample,"Helmink, Fleur G.L.","['Mouthaan, J.', 'Krause-Utz, A.D.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"De geografische locatie van staten en het effect op de houding ten opzichte van Europees militair beleid: Malta, Luxemburg en Estland","Eerhart, Marvin","['Veenendaal, W.P.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
The change in U.S. foreign policy and the resulting nuclear deal with Iran,"Baghou, Hanae","['Spirova, M.S.']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
A meta-analysis of effects of SES on depression and substance use disorder,"Wang, Yun","['Molendijk, M.L.', 'Tollenaar, M.S.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Meta-analysis', 'SES', 'Depression', 'Alcohol use']"
De invloed van taalontwikkeling op externaliserende en internaliserende gedragsproblemen bij jonge kinderen: En de invloed van de risicostatus van de moeder op de verschillende factoren,"Bus, Alissa","['Huijbregts, S.C.J.', 'Adrichem, D.S. van']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Triumph in twinning?: The role of EU experts in the realization of externally supported public sector reform,"Sas, Anne-Margreet","['Dimitrova, A.L.', 'Afonso, A.']",2017,Faculty of Social & Behavioural Sciences,Political Science and Public Administration (research) (MSc),Research master thesis,en,,
The lonely road from childhood abuse to psychosis and the role of depressive and anxious feelings in daily life,"Steenkamp, Lisa","['Eurelings-Bontekoe, E.H.M.', 'Weijers, J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
The road to abstraction: Evolving metaphors through generational learning in the lab,"Boonstra, Evert","['Bocanegra, B.R.', 'Poletiek, F.H.']",2017,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Explaining evaluation use: A qualitative comparative analysis of factors influencing instrumental use of evaluations,"Bouterse, Marjolein","['Pattyn, V.E.', 'Willigen, N.J.G. van']",2017,Faculty of Social & Behavioural Sciences,Political Science and Public Administration (research) (MSc),Research master thesis,en,,
Online cognitieve gedragstherapie bij medisch en revalidatiepsychologen,"Peijs, Lenneke","['Vaart, R. van der', 'Peerdeman, K.J.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Zijn denkers beter in creatieve probleemoplossende taken dan doeners?,"Knoote, E.","['Bocanegra, B.R.', 'Sjoerds, Z.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Affect heeft een mediërende rol tussen sociale angst en depressieve symptomen: Een cross-sectioneel onderzoek naar de mediërende rol van affect,"Khaitech, Walae","['Bas-Hoogendam, J.M.', 'Westenberg, P.M.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The relationship between emotion competence and social competence in 5- to 10-year-old children,"Landen, Sophie van der","['Li, B.', 'Tsou, Y.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"'s Avonds onverslaanbaar, 's middags kansloos","Busser, Sietse","['Heus, P. de', 'Ginkel, J.R. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Mineralocorticoid receptor genotype influences resting state EEG theta/beta ratio in women,"Franke, Laila K.","['Hamstra, D.A.', 'Does, A.J.W. van der']",2017,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,"['Theta Beta Ratio', 'Mineralocorticoid Receptor haplotype', 'oral contraceptives', 'emotion regulation', 'progesterone']"
Macht als mogelijkheid of verantwoordelijkheid?: De invloed van het soort machtsinterpretatie op het nemen van risico en de rol van morele identiteit,"Tolner, Megan","['Scheepers, D.T.', 'Lee, R.A. van der']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Counter-radicalization policies - a threat to the principles of democratic education?: A German case-study,"Detweiler, Nura Estella","['Ragazzi, F.P.S.M.', 'Biezen, I.C. van']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
What happens after conceding: Three-state extended nuclear deterrence,"Vossenberg, D.M.","['Pellik, H.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
De veerkrachtigheid van veerkracht: Antropologische kritiek op de gangbare benadering van sociale veerkracht in rampenbeheerstudies,"Delft, Anna van","['Pauwelussen, A.P.', 'Pijpers, R.J.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,"['sociale veerkracht', 'rampenbeheer']"
"Friends with benefits: Perceived social support in social anxiety disorder: Relations between childhood maltreatment, perceived social support and social anxiety disorder","Bonenkamp, F.P.","['Giezen, A.E. van', 'Noordenbos, G.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De relatie tussen crimineel gedrag en psychiatrische stoornissen,"Bijleveld, Manon van","['Dechesne, M. de', 'Rooij, M.J. de', 'Wilderjans, T.F.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Testosterone, brain maturation and feedback learning: does sex matter?","Bryggare, Sofia Helinä","['Peper, J.S.', 'Cruijsen, L.W.P. van der']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The effect of empathy on prosocial behaviour and the relationship between psychopathic personality traits and eye gaze,"Parker, B.G.","['Overgaauw, S.', 'Antypa, N.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Ecotourism from a corporate perspective,"Dijkstra, Anneroos","['Luning, S.W.J.', 'Mepschen, P.J.H.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,"['ecotourism', 'corporate perspective']"
De relatie tussen verveling en actief uitstelgedrag,"Ho-Kang-You, Hebe","['Hickendorff, M.', 'Koornneef, A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Progression through strategies: Variation in strategy use in dynamic testing,"Lok, Sarmin","['Veerbeek, J.', 'Resing, W.C.M.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The job satisfaction - job performance relationship: A self-fulfilling prophecy?,"Gaa, Anna-Sophie","['Molenmaker, W.E.', 'Dijk, E. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Job satisfaction', 'Job performance', 'Happy productive worker hypothesis', 'Hypothesis']"
Nep nieuws over Trump: Een vergelijking tussen de Telegraaf en NRC Handelsblad over de verkiezing van Trump,"Sistermans, Joris","['Meffert, M.F.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
The consequences of fragmented ownership induced by the trophy effect in anticommons dilemmas,"Vahle, Ludo F.","['Kwaadsteniet, E.W. de', 'Dijk, E. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,['anticommons dilemma ownership']
De invloed van poverty reduction strategy papers op de verbeteringen van onderwijs en gezondheidszorg in een participatief proces: Een case study van Vietnam,"Kouwenhoven, Jip","['Cranenburgh, O.B.R.C. van']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
"Het verband tussen BMI en slachtofferschap van pesten bij kinderen en de rol van populariteit, fysieke activiteit en zelfvertrouwen","Dervisoglu, Merve","['Geel, M.', 'Goemans, A.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Body Mass Index en zelfbeeld: Slachtofferschap van pesten als verklaring?,"Eroglu, Rukiye","['Geel, M. van', 'Goemans, A.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
De invloed van impliciete theorieën over intelligentie op de motivatie van de leerling,"Baaij, Leon","['Bakker-van den Berg, A.S.', 'Stroet, K.F.A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Regelmatige beweging en cognitieve flexibiliteit: Staat een actief lichaam gelijk aan een actief brein?,"Commandeur, Maya","['Sjoerds, Z.', 'Kret, M.E.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Social cognition in boys and girls with an extra X chromosome (XXY, XXX): The role of executive functions","Bree, Carmel van den","['Rijn, S. van', 'Bouw, N.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Legitimizing illiberal practices: Denaturalization in the United Kingdom,"Pronk, Alec","['Ragazzi, F.P.S.M.', 'Meijerink, F.G.J.']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Wie wordt het meest gehoord?: Een exploratief onderzoek naar personalisering in krantenartikelen over referendums,"Gommers, Nikki","['Holsteyn, J.J.M.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Are gender differences in navigation ability determined by spatial anxiety,"Welvaart, Ryon","['Ham, C.J.M. van der', 'Peerdeman, K.J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The influence of leadership style on the existence of a just/blame culture in hospitals,"Wijk, Kirsten van","['Groeneweg, J.', 'Verschuur, W.L.G.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Just', 'blame', 'culture', 'transactional', 'transformational', 'leadership']"
"De relatie tussen crimineel gedrag en psychiatrische stoornissen: De relatie tussen crimineel gedrag en het hebben van een posttraumatische-stressstoornis, angststoornis of schizofrenie","Bijleveld, Manon van","['Dechesne, M.', 'Rooij, M. de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Food temptations measured by using the mobile version of the approach avoidance task,"Meer, Elsa van der","['Zech, H.G.', 'Dillen, L.F. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The impact of cognitive impairment on caregiver burden in relapsing-remitting multiple sclerosis,"Rijken, M.","['Hiele, K. van der', 'Gorp, D.A.M. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['multiple sclerosis', 'caregiver burden', 'cognitive impairment']"
Sociaal-economische status en schoolbetrokkenheid gemedieerd door pestslachtofferschap,"Buringa, Justin","['Geel, M. van', 'Vedder, P.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Paying the price of a recession: What are the effects of a recession on consumer preferences for luxury products?,"Berends, Juliette","['Blaker, N.', 'Marguc, J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Cognitive control in passionate love: Conflict adaptation and time perspective moderation,"Berg, Thor Amadeus van den","['Steenbergen, H. van', 'Kret, M.E.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,['Passionate love']
Prosocial behavior in relation to affective and cognitive empathy for children with ASD and SLI,"Hennink, L.","['Bedem, N.P. van den', 'Mulder, H.N.M. de']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Clinically predicting neurocognitive impairment: Using subjective complaints to determine neurocognitive functioning in breast cancer patients who received adjuvant chemotherapy,"Tulder, Puck van","['Schuitema, I.', 'Habers, G.E.A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Curiosity and its impact on affect and evaluation,"Hoeper, Juliana","['Noordewier, M.K.', 'Dillen, L.F. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De werktevredenheid-werkprestatie relatie: Een self-fulfilling prophecy?,"Overheul, Laura","['Molenmaker, W.E.', 'Kwaadsteniet, E.W. de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The predictive value of pain catastrophizing and neuroticism on the attention to painrelated information in pain-free individuals,"Giesbers, J.J.J.","['Laarhoven, A.I.M. van', 'Middendorp, H. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Pain catastrophizing', 'Neuroticism', 'Attentional bias', 'Pain']"
Empathie en externaliserende gedragsproblemen bij kinderen: De rol van sociale cognitie,"Buijsen, Romy","['Suurland, J.', 'Zonneveld, E.M. van']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
"Alzheimer en de invloed van muziek: Een MRI onderzoek naar atrofie in hersengebieden die kenmerkend zijn voor muziek, in vergelijking met atrofie van het algehele brein en de hippocampus","Silber, Lisa","['Vos, Frank de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Angst op het werk en vluchtgedrag: de rol van destructief leiderschap, pestende collega's en fysiek gevaarlijk werk","Sloten, Eva van","['Boezeman, E.J.', 'Steinel, W.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Angst op het werk onder werknemers: De effecten van destructief leidenschap en perstende collega's op werktevredenheid, betrokkenheid en stilzwijgen","Khalid, Ismail","['Boezeman, E.J.', 'Steinel, W.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Approach and avoidance tendencies: Using smartphones to study behavioral responses and food desires,"Cring, Cristiana","['Zech, H.G.', 'Dillen, L.F. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Indirect optellen en direct aftrekken: Geslachtsverschillen en adaptiviteit in strategiekeuze,"Beek, Myrthe van","['Hickendorff, M.', 'Mostert, T.M.M.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Statistisch onderzoek naar functionele connectiviteit: Verschillende methodes voor het middelen van hersenactiviteit in een hersengebied,"Middendorp, Olivier","['Wilderjans, T.F.', 'Weeda, W.D.', 'Heus, P. de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De invloed van activistische ngo’s en adviserende ngo’s op milieuonderhandelingen: Een vergelijkend onderzoek naar de invloed van twee typen ngo’s op de milieuonderhandelingen van Parijs in 2015,"Hulsbosch, Britt","['Vonno, C.M.C. van']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
De relatie tussen catastroferen en het cpm-respons: Geslacht als potentiële modererende factor,"Franken, Nicole","['Veldhuijzen, D.S.', 'Schaefer, R.S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The influence of trees and cars on house evaluation,"Swain, Ritwik","['Staats, H.J.A.M.', 'Mors, E. ter']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Trees', 'Cars', 'House price', 'Street', 'Photographs']"
Studenten met en zonder ADHD Mening over eigen studievaardigheden,"Eldert, Michelle van","['Feijt, A.A.', 'Kooy, V.A.C. van der']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Het effect van vagus nerve stimulatie en piekeren op EAB,"Nooijer, Margarita de","['Burger, A.M.', 'Overgaauw, S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
(Ir)reversible decision-making: the relationship with control,"Jehae, Fabienne","['Bullens, L.', 'Seip, E.C.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Decision reversibility', 'Personal control']"
When doves lead: How personal norms could have influenced John F. Kennedy to choose peace over war in the Cuban missile crisis,"Aalst, Thij van","['Bakker, F.E.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Effects of stress on task performance and learning ability: A study on the influence of stress on human performance and learning ability while learning a complex movement,"Vries, Madelon de","['Schaefer, R.S.', 'Veldhuijzen, D.S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The influence of empathy on volunteering in social dilemmas,"Hobe, Nicola Celia von","['Kwaadsteniet, E.W. de', 'Gross, J.A.J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"[""volunteer's dilemma""]"
Influencing meta-control states through creativity,"Visser, Shelby-Jane Rachel","['Hommel, B.', 'Sellaro, R.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Cognitive control', 'Metacontrol state', 'Creativity', 'Priming']"
"Wilders of de PVV, boer koekoek of de boerenpartij? Het belang van de rol van de leider in het populisme","Kuiper, Myrna","['Holsteyn, J.J.M. van']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
De samenhang tussen strategie-instructie van leerkrachten en de strategiecompetentie van leerlingen bij aftrekopgaven,"Baas, Regina","['Hickendorff, M.', 'Koornneef, A.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Systematische review: Persoonlijkheid en sociale status van verdedigers bij pesten,"Dijk, Marloes van","['Geel, M. van', 'Vedder, P.H.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Stress reactivity in psychosis: An affective pathway to psychotic experiences in daily life,"Gerrmann, Jorinde","['Eurelings-Bontekoe, E.H.M.', 'Weijers, J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Sensorische sensitiviteit tijdens het zorgen voor een babysimulator,"Mouw, A.J.","['Alink, R.L.A.', 'Heckendorf, E.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Understand my past, to foresee my future: Early life communication as mechanism through which maltreatment may influence later parent-to-child communication","Bak, Renate den","['Bakermans-Kranenburg, M.J.', 'Buisman, R.S.M.']",2017,Faculty of Social & Behavioural Sciences,Developmental Psychopathology in Education and Child Studies (research) (MSc),Research master thesis,en,,
Textmining for psychology: Onderzoek naar de samenhang en het verloop van vegetarisme en eetstoornissen over tijd door middel van Google-Ngram,"Oosten, M. van","['Rooij, M.J. de', 'Dechesne, M.', 'Wilderjans, T.F.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Civil society participatie in Nepal: Een case study over de invloed van de civil society op armoedebestrijding na 1990,"Lange, Thawin de","['Cranenburgh, O.B.R.C. van']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
What do they threaten? Towards an explanation of the selection of different referent objects during securitization,"Rakers, Julia","['Ragazzi, F.P.S.M.', 'Sampson, M.D.']",2017,Faculty of Social & Behavioural Sciences,Political Science and Public Administration (research) (MSc),Research master thesis,en,,
Federalism in Nigeria: The effect of institutional arrangements on ethnic conflict in Nigeria,"Nijs, Liza de","['Spirova, M.S.']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Het kiezen van een partner: Is er sprake van assortative mating met betrekking tot sociale angst stoornis en symptomen van andere psychiatrische stoornissen,"Neijzen, Roos","['Bas-Hoogendam, J.M.', 'Westenberg, P.M.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
What effect does socioeconomic status have on the comprehension of mental language in young children?,"Koek, Nienke","['Mulder, H.N.M. de', 'Spaans, J.P.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The Relationship Between Fear Related Brain Activity and Psychopathy in Multiproblem Young Adults,"Kooistra, Marga","['Schuitema, I.', 'Daams, M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Psychopathy', 'fMRI', 'Fear processing', 'Triarchic model', 'Amygdala']"
Studenten met hoog functionerend autisme: De relatie tussen sociale aandacht en autisme symptomen met intelligentieniveau als mediator,"Beek, Eva N. van","['Ziermans, T.B.', 'Dijkhuis, R.R.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
De effecten van serious games ten aanzien van voedingsconsumptie: De invloed van geslacht en verbale suggesties op de effecten van serious games,"Galen, Martijn van","['Schakel, L.', 'Middendorp, H. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"What happens when a leader exploits the group? Looking at cooperation, trust and gender","Cocuzza, Daniela Cathrin Maria","['Gross, J.A.J.', 'Boezeman, E.J.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Ouders stimuleren om meer te praten met hun baby en peuter,"Bok, Mariëlla","['Espin, C.A.', 'Sikkema-de Jong, T.M.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Het gebruik van snelleesapps: Een slimme tactiek of tijdsverspilling? De invloed van snelleesapps op tekstbegrip,"Plas, Denise van der","['Bruïne, Amy de', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The influence of social norms on sustainable consumption in the context of a loyalty programme,"Verjans, Deborah","['Mors, E. ter', 'Dijk, W. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['sustainable', 'consumption', 'social', 'norms', 'labels']"
