title,author,supervisors,date,faculty,program,type,language,abstract,keywords
What is the relation between self-reported sense of direction and navigational strategies?,"Loo, Tim van","['Kuil, M.N.A. van der', 'Ham, C.J.M. van der']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Intimate partner violence in individuals with borderline personality features and post-traumatic stress disorder symptoms: The moderating role of childhood maltreatment and gender,"Middelbeek, Eline A.","['Krause-Utz, A.', 'Mouthaan, J.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"We belong! Sexuality, gender, race and vulnerability at The Hangout-070","Fischnaller, Julia","['Rana, J.', 'Westmoreland, M.']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Gender equality policies: Motives and assumptions in education policy of the European Union,"Spruijt, Rebecca","['Reuler, A.A.H.E.', 'Verschoor, M.']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The influence of cognitive empathy on the investments individuals make in interpersonal conflict,"Westerhuis, Rosa","['Pliskin, R.', 'Scheepers, D.T.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Contesting the legitimacy of transnational regimes: The power of global contestation networks,"Niemann, Dominik","['Meegdenburg, Hilde van', 'Tromble, Rebekah K.']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Emotion recognition in Taiwanese deaf and hard of hearing children: An eye-tracking study,"Melaard, Anoek","['Li, B.', 'Groep, S. van de']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Progression and instructional needs of gifted and average-ability children within a dynamic testing setting,"Diks, Leonore Esmee","['Vogelaar, B.', 'Resing, W.C.M.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Een moeilijk temperament als voorspeller voor externaliserend probleemgedrag en fysieke agressie bij peuters:De mediërende en modererende rol van het reflectief functioneren van de moeder,"Kos, Jessy","['Adrichem, Dide van', 'Huijbregts, Stephan']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
How to improve performance on spatial ability in men and women: By negative or positive manipulation,"Donkers, Mirthe","['Ham, C.J.M. van der', 'Kuil, M.N.A. van der']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"The relationship of cognitive aspects of the construction of self and others assesses by the reportory grid and depression, anxiety, and stress levels: A cross-sectional study","Lindner, Viktoria","['Tollenaar, M.S.', 'Overgaauw, S.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The international-domestic interface of knowledge utilization: the mixed experience of sin taxes in Colombia,"Duque Solis, Andres","['Verdun, A.', 'Hirschmann, G.']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Het herkennen en reguleren van emoties in de sociale context bij kinderen die genetisch belast zijn met een extra X-chromosoom: Zijn emotieherkenning en emotieregulatie voorspellers voor sociale angst?,"Plas, Ariana Jacoba van der","['Urbanus, E.L.', 'Vermeulen, M.C.M.']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Monitorprocessen tijdens het lezen die beïnvloed worden door achtergrondkennis en eerdere tekst,"Lunteren, K. van","['Moort, M.L. van', 'Koornneef, Arnout']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Self-efficacy and self-compassion moderate the association between academic stress and depression and anxiety in university students,"Schmidt, H.S.","['Ly, V.', 'Houtum, L. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
A look through the lens of Mars and Venus: Investigating sex differences in the perception of emotional bodies and faces,"Voogel, Ratima","['Kim, Y.', 'Richter, F.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Music, executive functioning and movement precision","Lieshout, Lotte van","['Schaefer, R.S.', 'Blythe, J.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Choice overload influence on online dater satisfaction: the moderating role of maximising vs. satisficing.,"Gentenaar, Tom","['Ruigendijk, Hester', 'Leeuwen, E.A.C. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Sociale competentie en externaliserend probleemgedrag in kinderen met een hoog risico op crimineel gedrag,"Mettes, Nicole","['Blankenstein, N.E.', 'Swaab, J.T.']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Public material in operational code analysis: An assessment,"Hulsbus, Emma","['Bakker, F.E.', 'Kopecký, P.']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Stress en sensitiviteit bij vaders en moeders en temperament van het kind,"Rosinda, Selena","['Woudstra, M.', 'Smeets, D.']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Intentional forgetting of negative, neutral, and pain-related words: A proof of concept directed forgetting study","Rüger, E.S.","['Veldhuijzen, D.S.', 'Vliet, L.M. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
A shameful life: Understanding the experience of financial shame in poverty,"Strobel, Melanie Alessandra","['Stallen, M.', 'Pliskin, R.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Disambiguation of the anticommons: The influence of third party externalities awareness and uncertainty on price setting behavior in anticommmons dillemas,"Stokmans, Robbert Jan","['Kwaadsteniet, E.W. de', 'Dijk, E. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
tVNS and emotional distractions,"Smekens, Anouk","['Maraver Romero, M.J.', 'Behrens, F.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De relatie tussen sociaaleconomische status en internaliserende en externaliserende problemen: De mediërende rol van psychologische controle,"Graaf, Claire de","['Geel, M. van', 'Vedder, P.']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The influence of parental sensitivity and sensitive discipline on children’s externalizing problem behavior and the moderating role of children’s IQ,"Saglam, Fadime","['Euser, S.', 'Meulen, M. van der']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Flip-flopping in a Trump era: A comparison between the American public’s evaluations of Trump and Bush,"Schrijver, Lotte","['DiGiuseppe, M.']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Assessment of unplanned versus planned quit attemps on smoking abstinence among pregnant smokers and whether this can be influenced by text message support: Analysis based on MiQuit intervention study in the United Kingdom,"Toonen, N.M.M.","['Gebhardt, W.A.', 'Dijk, S. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The association between social cognition and overall cognitive functioning in glioma patients,"Mulder, A.B. (Berdien)","['Schuitema, I.', 'Kuil, M.N.A. van der']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Morality in groups: How moral superiority of a group influences moral behavior of an individual,"Peters, Simone","['Pliskin, R.', 'Scheepers, D.T.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Burnout and alcohol consumption: A meta-analysis,"Kemperman, R.L.","['Verkuil, B.', 'Molendijk, M.L.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Influence of probiotics on aggression: The influence of probiotics on aggressive behavior and thoughts, and the role of heart rate variability","Vervoort, Nikki","['Jongkees, B.J.', 'Maraver, M.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Coping strategies in association with work participation and work performance in patients with multiple sclerosis.,"Dekker, Denise","['Hiele, K. van der', 'Gorp, D.A.M. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Detection of adolescents at ulta-high risk for psychosis using brain volume, IQ differences, and negative symptoms","Matthias, Eva Katharina","['Hiele, K. van der', 'Ruitenberg, M.', 'Vissink, C.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The Thai royal army and the battle of colors: A single case study on Thailand,"Essen, Etiënne van","['Koehler, K.', 'Dooremalen, T.J.A. van']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Terreur debatten: Een onderzoek naar de invloed van de intensivering van het Europees contraterrorismebeleid op de inhoud van het Nederlands politiek debat,"Eer, Nina van","['Reuler, A.A.H.E. van', 'Coppenolle, B.K.S. van']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Het effect van lichaamsontevredenheid en angst voor negatieve evaluaties op sociale angst: Een kwantitatief onderzoek bij adolescenten,"Bröring, Vera","['Peters, S.', 'Aar, L. van der']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Parenting practices, socialization goals and co-parenting in bicultural families of the Netherlands","Espinoza Chaparro, Camila","['Mesman, J.', 'Alink, L.R.A.']",2019,Faculty of Social & Behavioural Sciences,Developmental Psychopathology in Education and Child Studies (research) (MSc),Research master thesis,en,,
The heavenly brides: A study on the Circassian community in Turkey,"Yalçintas, Mina","['Westmoreland, M.', 'Jansen, J.A.M.M.']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
"Ik bepaal zelf, dus ik ben: Leeftijd als moderator in de relatie tussen de mate van autonomie en de identiteitsstijl van jongeren","Duiven, Elvira","['Vedder, P.', 'Geel, M. van']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
When feedback fires back: Effect of emotional feedback of constituent on negotiation behaviour of the representative,"Meier, Renate","['Steinel, W.', 'Lelieveld, G.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Cultural differnce: managing or producing? diversity, multiculturalism and teh debate on essentialism","Klijn, Marita","['Boog, Igor', 'Pels, Peter']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,
Oil wealth and the state leaders’ incentives to use torture: Examining the correlation between oil revenues and increased use of torture in Saudi Arabia in 2017,"Kazemi, Hazi","['Benneker, V.', 'Cauter, J. van']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
EEG onderzoek naar het maken van fouten bij verschillende soorten verantwoordelijkheid en de samenhang met angst voor een negatieve beoordeling,"Parlevliet, Nadine","['Bruijn, E.R.A. de', 'Tollenaar, M.S.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The effects of pregnancy on the human amygdala,"Spreafico, Sara","['Hoekzema, E.', 'Burke, S.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Members of the general public and their willingness to donate to, willingness to help, and intention to spread positive word of mouth on behalf of, environmental charity organizations: The role of person-organization fit, and pro-environmental values and goals as its predictors","Noordam, Désanne Leora","['Boezeman, E.J.', 'Putten, M. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Simulation-Based Inference en metafoorgebruik: Het metafoorgebruik van psychologiestudenten tijdens een bootstrapping activiteit na een Simulation-Based Inference lessenserie,"Streefkerk, Karlijn","['Vetten, A.J. de', 'Onrust, M.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Media zichtbaarheid en voorkeurstemmen: De invloed van media zichtbaarheid op voorkeurstemmen bij de 2018 gemeenteraadsverkiezingen,"Suijten, Lianne","['Nagtzaam, M.A.M.', 'Holsteijn, J.J.M. van']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Een nieuwe blik op de predictieve validiteit van een psychologische test,"Röell, Martine","['Rooij, M.J. de', 'Weeda, W.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Gehecht aan internet: De relatie tussen hechting en compulsief internetgebruik bij adolescenten,"Surewaard, Emma","['Peters, S.', 'Aar, L. van der']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The people v the party? Stemgedrag in het House of Commons geanalyseerd in relatie tot het Brexit-referendum,"Strengers, E.H.","['Mickler, T.A.', 'Meijerink, F.G.J.']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Heart rate variability and neural correlates of rumination and working memory in ruminative females,"Roychoudhury, N.","['Rover, M. de', 'Berg, J. van den']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Kunstzinnige therapie (beeldend) als behandeling voor angstklachten: Een kwalitatieve studie over hoe de kunstzinnige therapie bij angstklachten wordt ervaren,"Klerks, Loulou","['Abbing, A.', 'Sonneville, L. de']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Motives in siblicide cases: A thesis researching the association of perpetrators characteristics and motives regarding siblicides in the Netherlands,"Vaes, Laurie","['Alink, L.', 'Zwaanswijk, W.']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Help to people in scarcity: How to increase the willingness to take action of people in financial strain,"Nederlof, Robin","['Seip, E.', 'Dijk, W. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Studiekeuzeproblematiek: De rol van academisch zelfbeeld, hechting en angst voor negatieve evaluatie","Verbij, Melanie","['Aar, L.P.E. van der', 'Macks, Z.A. op de']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The politics of poverty reduction in Indonesia,"Kusrini, Susanna Olinda","['Nem Singh, J.T.', 'Cranenburgh, O. van']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
The impact of prefilled and non-prefilled tax forms on tax compliance.,"Bussel, Coen van","['Dijk, Wilco van', 'Dijk, Eric van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Emotion regulation and risky sexual behaviour in female adults: Τhe role of borderline personality features and childhood trauma,"Chatzaki, Elianne","['Krause-Utz, A.D.', 'Giezen, A.E. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Differentiatie en motivatie in het rekenonderwijs: De invloed van mindset van leerkrachten op de motivatie van leerlingen op het gebied van rekenen in groep 3, 5 en 7","Bouwman, Sanne","['Stroet, K.F.A.', 'Jolles, D.D.']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De rol van emotioneel redeneren op basis van walging en angst op het in stand houden van smetvreesklachten,"Vliem, Esther","['Verwoerd, J.', 'Rover, M.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Positief risicogedrag: Het verband tussen woonsituatie en positief risicogedrag bij adolescenten,"Ikkersheim, Denise","['Peper, J.S.', 'Brandner, P.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"The double-edged sword of the prefilled tax form, the effect of prefilled tax forms on taxprayer' s complaince.","Verbiest, Lizzy","['Dijk, Wilco van', 'Dijk, Eric van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Foreign Policy of the Trump Administration towards China: An analysis with commitment problems, domestic political influences and idiosyncratic leadership","Hazel, Ewoud van den","['DiGiuseppe, M.', 'Spirova, M.']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Het verband tussen de emotieregulatie, emotieherkenning en het externaliserend probleemgedrag bij kinderen met een verhoogd risico op het ontwikkelen van crimineel gedrag","Kamphof, M.R.M.","['Blankenstein, N.E.', 'Swaab, J.T.']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Looking for the other, finding yourself; Theorizing affect in the voluntourism market","Voorend, Linde","['Westmoreland, Mark', 'Saptari, Ratna']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,
De samenhang tussen trauma bij kinderen en de regulatie van emotionele veiligheid bij ouderlijk conflict,"Dalen, Y.D. van","['Vedder, P.H.', 'Goemans, A.']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Stress en depressieve symptomen van ouders met een huilbaby,"Alkiliç, M.N.","['Nefs, H.T.', 'Veek, S. van der']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Immediate extended deterrence: A comparative case study in a search for answers,"Stoppelenburg, Renzo","['Pellikaan, H.', 'Veer, H.A.A. van der']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Winst en verlies in een chicken dilemma: Wat voor invloed heeft het do-no-harm principe en de prospecttheorie op besluitvorming?,"Croll, Charlotte","['Molenmaker, W.E.', 'Doesum, N.J. van']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Immersive VR is not beneficial for route and survey knowledge tasks compared to a 2D-display,"Jansen, Rachel","['Kuil, M.N.A. van der', 'Ham, C.J.M. van der']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Does your future self smoke? A mixed method study with a future self-intervention among smokers to evaluate the effect on self-identity, behavioral and psychological smoking outcomes, and the role of age differences and pessimism differences","Hoogerdijk, N.N.","['Gebhardt, W.A.', 'Doef, M.P. van der']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Effective elements of a smoking cessation intervention for smokers with a low socioeconomic status: Looking into gender and ethnicity differences in the ‘Wijkchallenge stoppen met roken’,"Ligtenberg, Willemieke","['Doef, M. van der', 'Gebhardt, W.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Workplace bullying: Testing the work-environment hypothesis at a unit-level,"Vainiomäki, T.A.","['Doef, M. van der', 'Gebhardt, W.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Enhancing standard extinction with response prevention: Reducing conditioned avoidance and fear via mental imagery,"Hendrikx, L.J.","['Lee, J.', 'Engelhard, I.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Neurowetenschap en educatie: Zijn leerkrachten vatbaar voor het verleidende allure van neurowetenschappelijke verklaringen,"Hoogendoorn, G.B.","['Helder, Anne', 'Jolles, Dietsje']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"De samenhang tussen aandacht, werkgeheugen en tekstbegrip bij universitaire studenten","Nap, Sanneke","['Swart, E.K.', 'Dijken, M.J. van']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"De relatie tussen genderstereotypering door ouders, het ouderlijk beroep en de beroepsinteresse van kinderen","Pijl, Janneke","['Groeneveld, Marleen', 'Mesman, Judi']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Secure attachment as a buffer for dysregulated alpha-amylase stress response in maltreated children,"Stevens, Kim","['Alink, L.R.A.', 'Haan, W. de']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Parenting in a digital era: An evaluation of parenting websites and applications about infant sleeping and crying problems,"Kypraiou, Evangelia","['Rosmalen, L. van', 'Veek, S. van der']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Labeling albinisme in Oost-Afrikaanse landen; Literatuuronderzoek naar de inzichten van labeling op mensen met albinisme in Oost-Afrikaanse landen waarbij er een verband wordt gelegd tussen categoriseringsprocessen en emancipatiemogelijkheden,"Hallink, Laura","['Pels, Peter', 'Boog, Igor']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
How does subnational state variance impact national state-building?,"Sinn, Mathias","['Nem Singh, J.', 'Giuseppe, M. di']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Working memory and IQ predict plan-based control: Evidence from novel serial reaction time and reinforcement learning paradigms,"Kuipers, M.","['Kleijn, R.E. de', 'Groeneweg, J.']",2019,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Factors facilitating/ hindering professional development during postmaster psychology training: A study on Dutch trainee therapists,"Costache, A.H.","['Jong, K. de', 'Tona, K.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Are optimistic people more trusting?,"Hoogen, Saskia van den","['Griffin, M.', 'Gross, J.A.J.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The effect of stereotype threat on navigational self-efficacy beliefs and performance in women,"Dijkhuis, Amber","['Ham, C.J.M. van der', 'Kuil, M.N.A. van der']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The effects of slow breathing exercise on cognition,"Bouman, Wouter","['Gerritsen, R.', 'Band, G.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Sociale cognitie bij jonge kinderen met een extra X- of Y-chromosoom: Het effect van ouderlijke sensitiviteit,"Vries, Pauline de","['Bouw, N.', 'Vermeulen, M.']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Small states and the accession negotiations with the EU: How have Cyprus, Estonia and Malta handled the accession negotiations with the EU and how can differences in success be explained?","Litjens, Ariane","['Veenendaal, W.', 'Biezen, I. van']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Aandachtsbias voor emotionele stimuli bij mensen: Een evolutionair perspectief,"Leur, Dana van","['Roth, T.', 'Jongkees, B.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Socioeconomic status and financial shame: The mediating role of social support,"Kuzheleva, Polina","['Stallen, M.', 'Pliskin, R.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Identiteitsontwikkeling in de multiculturele samenleving,"Menalda, Jente","['Geel, M. van', 'Vedder, P.']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Social influencers, alcoholgebruik en de rol van opleidingsniveau bij jongvolwassenen","Strengers, Job","['Gebhardt, W.', 'Buisonjé, D. de']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
From democracy to social distribution: The effect of democratization on social redistribution in South America,"Kingsale, E.P.S.","['Coppenolle, B. van', 'Thomas, D.']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Tribes and states in the Middle East,"Gacem, Rajaa","['Zwart, F. de']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
The role of intelligence in the relationship between empathic accuracy and anxiety symptoms in adults,"Jacobs, M.E.","['Wever, M.C.M.', 'Putman, P.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Wir holen uns unser land zurück! Right-wing populism in the German party system 1989-93 & 2014-18,"Dia, Hussein Adam","['Wetering, C.C. van de', 'Mickler, T.A.']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Why decide if someone else can decide? The relationship between social mindfulness and economic games,"Steennis, Maarten","['Doesum, N.J. van', 'Gross, J.A.J.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Emotieherkenning en emotieregulatie bij XXY en XXX,"Brand, Iris","['Urbanus, E.L.', 'Vermeulen, M.C.M.']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Stemming en flexibiliteit: Wat is de invloed van stemming op exploratief en exploitatief (zoek)gedrag?,"Dijkman, Guusje","['Sjoerds, Z.', 'Jongkees, B.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Tap, tap, tap: The effect of musical background on tapping consistency over different rhythmic complexity levels","Weel, Lotte","['Schaefer, R.S.', 'Blythe, J.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Politieke personalisering op Twitter bij de gemeenteraadsverkiezingen in 2018,"Jong, Rik de","['Nagtzaam, M.A.M.', 'Holsteijn, J.J.M. van']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Leerkrachten en het seductive alure of neuroscience explanations effect: Een onderzoek naar het effect van het SANE effect op leerkrachten en de rol van opleidingsniveau in het beoordelen van de geloofwaardigheid van een tekst,"Braun, Bart","['Helder, Anne', 'Jolles, Dietsje']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Passive social media use and its link to stress and anxiety features in university students: A network perspective,"Jabroun, Sabrine","['Fried, E.I.', 'Lee, J.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The effect of maximizing on decision avoidance in no-choice decision contexts,"Soerioroseno, Ezra Bruce","['Putten, M. van', 'Boezeman, E.J.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Het verband tussen het hebben van broers en zussen en positief risicogedrag bij adolescenten,"Slatman, Lot","['Peper, J.S.', 'Brandner, P.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Do siblings have an influence in later life cooperative behaviour?,"Lange, Dion de","['Behrens, F.', 'Steenbergen, H. van']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Samenhang tussen psychopathische trekken en pestgedrag bij adolescenten: Diathese stress versus social push,"Kesarlal, Ashwina Radhika","['Vedder, P.', 'Geel, M. van']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Physical and emotional neglect: Associations with insecure adult attachment and the mediating role of depressive symptoms,"Janssen, Iris","['Tollenaar, M.S.', 'Berg, J. van den']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Perceived control and the role of cognitive flexibility in goal directed learning,"Cox, Rijker","['Ly, V.', 'Bruijn, E. de']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"The influence of data visualization format on comprehension, decision-making and reported usability, in interactive dashboards","Vermij, S.L.","['Haazebroek, P.', 'Olfers, K.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['data visualizations', 'dashboards', 'health-care performance data']"
Conservation on the Ground: The consequences of neoliberal conservation practices for local communities,"Szegedi, Jade","['Littlejohn, Andrew', 'Luning, Sabine']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
Do anti-inflammatory agents ameliorate neurological and/or functional outcome in patients after TBI,"Leon, Mikela","['Schuitema, I.', 'Peerdeman, K.J.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Psychologische contractschending en donatiebereidheid van donateurs van een goede doelen organisatie: De rol van niet-integriteit, niet-transparantie en niet-reciprociteit van een goede doelen organisatie, en het modererende effect van generaties","Bosch, Jara van den","['Boezeman, E.J.', 'Ruigendijk, H.A.H.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
