title,author,supervisors,date,faculty,program,type,language,abstract,keywords
"Contraceptive bliss: My body, my right to information, my choice","Diemen, Silke van","['Westmoreland, M.R.', 'Verheijen, J.P.E.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
"Relatie tussen de impliciete intelligentietheorie en competentiegevoelens, angst en relatie bij basisschoolleerlingen","Smit, Rosanne J.","['Bakker-van den Berg, A.S. van den', 'Stroet, K.F.A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
(Dis)honesty under payoff uncertainty,"Muschitiello, Milly C.","['Steinel, W.', 'Gross, J.A.J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Formalizing the small-scale mining sector?: The case of fluid legality in the Ghanaian mining towns of Tarkwa,"Oevelen, Sylvia van","['Verheijen, J.P.E.', 'Pels, P.J.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Policy change in African states: Case study of Botswana’s changing attitude towards the Zimbabwean crisis,"Horst, Savannah ter","['Kleistra, Y.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
De handen ineen of handjeklap: De effecten van pre-electorale akkoorden op de legitimiteit van Tweede Kamerverkiezingen,"Groenveld, Alida Jeannette","['Waling, G.H.', 'Meijerink, F.G.J.']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,nl,,
Caregiving impact on behavioural problems in adolescents with chronically Ill parents,"Hemmerle, F.","['Sieh, D.S.', 'Tollenaar, M.S.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,['Caregiving']
Predictors of success in treating eating disorders and the influence of childhood maltreatment: a meta-analysis,"Erdogan, R.B.","['Molendijk, M.L.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['eating disorders', 'treatment', 'CBT', 'SSRI']"
De relatie tussen praten en uitleggen en het welbevinden van kinderen in de Nederlandse kinderopvang,"Blauwhoff, Joyce","['Linting, M.', 'Vermeer, H.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Welke factoren zijn van invloed op pijnmodulatie?: De relatie tussen cognitieve inhibitie en pijnmodulatie,"Sars, Ruben","['Veldhuijzen, D.S.', 'Schaefer, R.S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Exploring the effects of a lack of information on expectations and evaluation,"Boshuijer, Ilja","['Noordewier, M.K.', 'Dijk, W. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['curiosity', 'evaluation', 'expectations']"
Differences in physical and psychological recovery in eating disorder patients and the relationship with characteristics of the treatment and therapist,"Groot, Judith de","['Noordenbos, G.', 'Beurs, E. de']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['recovery', 'eating disorders', 'treatment', 'therapist']"
Het verband tussen het format van een breukenopgave en de prestaties van leerlingen in groep acht en aan het begin van het voortgezet onderwijs,"Wouwen, A.M. van","['Mostert, T.M.M.', 'Hickendorff, M.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Effectiveness of a single session visual search training in reducing attentional bias: The moderationg role of social anxiety and anxiety induction,"Bosma, Tess","['Habers, G.E.A.', 'Schuitema, I.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Social anxiety disorder', 'Attentional bias (modification)']"
"Andere gedachten, andere gedragingen: Schizotypische kenmerken bij kinderen en adolescenten met een autisme spectrum stoornis","Groot, Charlotte de","['Rijn, S. van', 'Bouw, N.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Risk-taking in adolescence: The effect of testosterone and reward-punishment sensitivity,"Kawalian, Azizah Suli","['Peper, J.S.', 'Spaans, J.P.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Testosterone', 'Risk-taking', 'Reward/punishment', 'Adolescence']"
Do victims of bullying have more attention for offenders than non-victims do?: A developmental eye-tracking study,"Proos, Marijke","['Overgaauw, S.', 'Burger, Andreas']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Effect of sleep quality and fatigue on the relationship between stress and cortisol,"Bijeman, L.J.","['Leusden, J.W.R. van', 'Laarhoven, A.I.M. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
A latent class analysis of post traumatic stress disorder in patients with severe mental illness,"Schlesinger, Hope","['Schuitema, I.', 'Habers, G.E.A.', 'Kamperman, A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['PTSD', 'SMI', 'latent class analysis']"
The effect of cultural values on the quality of friendship during adolescence and the mediating role of empathy,"Blei, Virginia","['Li, B.', 'Dahamat Azam, M.N.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Striving for the best with lots of options: Too ""lot"" to handle?","Bunschoten, Maarten","['Lelieveld, G.', 'Wit, A.P.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Does meditation experience affect performance on the Eriksen flanker task? And is mindfulness a mediator in this relationship?,"Petersen, Femja","['Greeven, A.', 'Haringsma, R.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Adaptiviteit in de strategiekeuze van meercijferige aftrekopgaven bij verschillende rekenniveaus,"Kloots, Jeanine","['Hickendorff, M.', 'Mostert, T.M.M.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Thuisvoordeel op verschillende niveaus binnen de eredivisie,"Karel, Eva Anna","['Heus, P. de', 'Ginkel, J.R. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Executive functioning in patients with binge eating disorder compared to a normal weight healthy control group,"Staps, M.E.C.","['Dingemans, A.E.', 'Sieh, D.S.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Are drinkers really aggressive towards moral non-drinkers? A Replication and extension of Cramwinckel, van den Bos and van Dijk (2016)","Vieira, Leandro","['Cramwinckel, F.M.', 'Dijk, E. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The efficacy of EMDR in treating PTSD in young versus old: a systematic review and meta-analysis,"Veer, M.M. ter","['Molendijk, M.L.', 'Koenders, M.A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Meta-analysis', 'PTSD', 'EMDR', 'Anxiety']"
"Measuring interest, anxiety, boredom, and calm based on uncertainty and regulatory focus","Gordeau, Mohamed","['Marguc, J.', 'Boezeman, E.J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Klimaatoplossingen: wat is mijn plicht?: Een zoektocht naar verantwoordelijkheid voor het oplossen van het klimaatprobleem aan de hand van het Social Connection Model van I.M. Young,"Hafkamp, Caitlin","['Mansvelt Beck, B.J.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Tacit coordination and its underlying cognitive processes: An eye-tracking study,"Witvliet, Nina","['Kwaadsteniet, E. de', 'Molenmaker, W.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['tacit coordination', 'eye-tracking']"
Measuring sexual prejudice: Scale validation and decision prediction based on sexual and gender prejudice,"Gils, Inge van","['Cramwinckel, F.M.', 'Scheepers, D.T.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The relationship between occupational stress factors and implicit cognitions,"Koopman, Ronald","['Brosschot, J.F.', 'Doef, M.P. van der']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['work stress', 'effort-reward imbalance', 'unconscious', 'implicit']"
The power of suggestion: Manipulating stress mindsets to influence attentional bias,"Terzidis, Vassiliki","['Tekampe, J.', 'Schuitema, I.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Sensitiviteit en emotieherkenning: Gerelateerd?,"Stel, Richelle","['Huffmeijer, R.', 'Heckendorf, E.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Will we still trust each other?: An experimental analysis of trust and cooperation in groups under democratic and dictatorial regimes,"Flinkenflögel, Elenora G.","['Gross, J.A.J.', 'Boezeman, E.J.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Neural correlates of prosocial behavior in young children: Exploring relations with empathy and effortful control,"Dijkhuis, Marjolijn","['Bilo, J.E.', 'Huffmeijer, R.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
The effect of maternal sensitivity on the intergenerational transmission of stress,"Rosetti, J.R.","['Tollenaar, M.S.', 'Aktar, E.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
What is the underlying motivation of helping?: The empathy-altruism hypothesis against the non altruistic reinterpretation of the empathy-altruism hypothesis,"Sellathurai, Abiya","['Sellaro, R.', 'Prochazkova, E.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The effectiveness of an intensive EMDR treatment program for PTSD and its effect on comorbid disorders: a pilot study,"Collee, T.M.","['Schoorl, S.M.D.', 'Giezen, A.E. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Verbale suggesties ter ontspanning,"Kooy, Livia","['Schakel, L.', 'Laarhoven, A.I.M. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"WEIRD sampling in crosscultural psychology, should it not be less WEIRD and more representative?: The overrepresentation of individuals from Western educated industrialized and democratic countries as sample populations in cross-cultural psychology research","Veillard, Nathalie","['Pollet, T.', 'Scheepers, D.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Cross-cultural psychology', 'WEIRD', 'Sampling issues']"
Sociale angst bij kinderen met een extra X-chromosoom : Samenhang met sociale vaardigheden en autismekenmerken,"Hendriksen, Fleur","['Rijn, S. van', 'Bouw, N.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Kees liet een koe uit: Personalisering in oude en nieuwe media,"Timmer, Margien","['Holsteijn, J.J.M. van']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
How does visual perception of the Singelpark Leiden affect psychological and restorative processes,"Heij, Liza","['Staats, H.J.A.M.', 'Boezeman, E.J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Parks', 'Psychological restoration', 'Aesthetics', 'Safety', 'Leiden']"
Capturing the courts: Partizipation of the judiciary across European Democracies,"Werkman, Caroline","['Kopecky, P.', 'Spirova, M.S.']",2017,Faculty of Social & Behavioural Sciences,Political Science and Public Administration (research) (MSc),Research master thesis,en,,
"Effecten van zelfgerapporteerde empathie, leeftijd en geslacht op prosociaal gedrag bij kinderen","Ikiz, Esra","['Jans, L.A.W.', 'Molendijk, M.L.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Stress en persoonlijkheid van niet-sporters, fitnessers en taekwondoka’s: De verschillen tussen niet-sporters, fitnessers en taekwondoka’s op het gebied van stress en persoonlijkheid","Feteris, Isabelle","['Haringsma, R.', 'Edelaar-Peeters, Y.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Intergenerational cooperation: Promoting pro social behavior in selfish times,"Olffen, Anne van","['Gross, J.A.J.', 'Kwaadsteniet, E.W. de']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Effect van een verbale suggestie over pijn: Wat is de invloed op de hartslag en heeft dispositionele angst een moderatie-effect?,"Brakenhoff, Fiona","['Peerdeman, K.J.', 'Vaart, R. van der']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Dynamic training: Predictive validity of mathematical competence & effectiveness on inductive reasoning and working memory,"Chatzimichail, Evangelia","['Veerbeek, J.', 'Resing, W.C.M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Leaving the commonwealth: Explanations from different viewpoints,"Schermerhorn, Rixte","['Veenendaal, W.P.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Concrete handelingen van leerkrachten die de motivatie van leerlingen ondersteunen: Motivatie ondersteunen d.m.v. de drie basisbehoeften van SDT,"Captijn, Malou","['Stroet, K.F.A.', 'Denessen, E.J.P.G.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"The relationship between impulsivity and health behavior: With regard to eating, sedentary and physical behaviour","Schulze, Lotte","['Steenbergen, L.', 'Steenbergen, H. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The volunteer’s dilemma: Het effect van de aanwezigheid van een leider op gedrag en gevoel van teamleden,"Bergink, Hanne","['Kwaadsteniet, E.W. de', 'Molenmaker, W.E.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
An invitation into the invisible: Gazing at female masturbation,"Bacily, Nora","['Westmoreland, M.R.', 'Mepschen, P.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Secure attachment in the relationship between borderline personality disorder and intimate partner violence: Does secure attachment style explain the relationship between BPD and IPV?,"Lindström, Mirella","['Krause-Utz, A.D.', 'Haringsma, J.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Dopamine and cognitive control: the influence of eyeblink frequency and variability in a set-switching task,"Clarke, Roland P.","['Jongkees, B.J.', 'Sellaro, R.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Pooling of beta coefficients in logistic regression analysis for multiply imputed data,"Lieshout, Kenny van","['Ginkel, J.R. van', 'Vos, F.de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Do parents and pets influence stress reactivity? An exploratory study to the relation between parental sensitivity, the presence of pets in the household and stress reactivity of children aged 2-5 years","Groot, Kim de","['Meulen, M. van der']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Parental sensitivity', 'Stress', 'Presence of pets']"
Time perception in virtual reality,"Berg, Daniëlle van den","['Ham, C.J.M. van der', 'Kuil, M.N.A. van der']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['virtual reality', 'temporal duration', 'duration estimation', 'virtual enviroment', 'time perception']"
Welke invloed heeft dopamine op leesplezier en task engagement tijdens het lezen?,"Schut, Sanne","['Swart, E.K.', 'Mol, S.E.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Het zelfvertrouwen van moeders als voorspeller van sensitiviteit en intrusiviteit in interactie met het kind,"Kos, Jessy","['Heijden, K.B. van der', 'Suurland, J.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Smart enough to resist the temptation?: The influence of IQ on the relationship between childhood trauma and substance abuse in male adolescents in a Dutch juvenile justice institution,"Wijk, Emma van","['Schuitema, I.', 'Peerdeman, K.J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['IQ', 'substance abuse', 'childhood trauma']"
Unified or national policymaking? An analysis of EU decision-making processes of the Energy Union and the EU sanctions on Russia,"Dijk, Suzanne van","['Blarel, N.R.J.B.', 'Jentzsch, C.']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Can neuroticism predict negative mood after stress?: Exploring the influence of trait neuroticism on stress reactivity,"Gustafsson, Clara","['Manai, M.', 'Schaefer, R.S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De nieuwe Russische diaspora: Literatuurstudie naar de ontwikkelingen in de jaren 90 in Oekraïne en Oezbekistan met betrekking op de 'nieuwe Russische diaspora',"Kramer, Jet","['Heide, N. van der', 'Mepschen, P.J.H.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
De invloed van tekstpresentatie op leessnelheid en tekstbegrip bij beginnende lezers uit groep 4 en 5,"Oudheusden, A.S. van","['Danel, M.S.', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Aan geur geconditioneerde stressmanagement training en de effectiviteit van aan geur geconditioneerde stressmanagement training bij gezonde volwassenen met een verschillend niveau van ervaren stress,"Farmand, Madina","['Ciere, Y.', 'Middendorp, H. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"A study on user patterns and user satisfaction of an online screening program for detecting post-traumatic stress disorder, depression and anxiety after visiting an Emergency Department","Roodbeen, F.H.A.","['Mouthaan, J.', 'Berg, J.F. van den']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['user patterns', 'user satisfaction', 'online screening', 'psychopathology', 'physical injury']"
Comparing bullying to ostracism: Experiencing versus observing the two types of social rejection,"Ahlstrom, Emelie","['Lelieveld, G.', 'Dijk, E. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Neural correlates of heart rate variability and ketamine in healthy participants,"Muranovaite, Ruta","['Verkuil, B.', 'Rover, M. de']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Ketamine', 'Perfusion', 'Heart rate', 'Variability']"
De relatie tussen perspectief nemen en afkeer voor voordelige ongelijkheid bij jongens en meisjes in de adolescentie,"Kok-Sey-Tjong, Deveney","['Westhoff, B.', 'Duijvenvoorde, A.C.K. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Kerkelijke achtergrond in het kandidaatstellingsproces: Een verkennend onderzoek naar religieuze descriptieve representatie op lokaal niveau,"Wagenaar, Floris","['Vollaard, J.P.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
The relationship of guilt with prosocial behaviour,"Havenaar, Marilene","['Broekhof, E.', 'Bos, M.G.M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Effects of a recession on the preference for luxury products,"Werkman, Stella","['Blaker, N.', 'Bullens, L.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Evolutionary influences on intergroup behaviour,"Hanssen, Marina A.H.","['Berlo, E.van', 'Bocanegra, Bruno']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
How do motivation and performance of secondary school students participating in GUTS develop?,"Jong, Simone de","['Wijsman, L.', 'Westenberg, P.M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Motivation', 'Performance', 'Grade point average', 'Students']"
Zal ik de dokter bellen..?: Het verschil tussen vaders en moeders in reactie op hun kind met pijn,"Timmer, Sarah","['Veek, S.M.C. van der']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Association of nonclinical social anxiety with empathy and prosocial behavior: An eye-tracking study based on the empathy-dictator game,"Sotiropoulou, Dimitra","['Overgaauw, S.', 'Son, D.M.C.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Eye-tracking', 'Social anxiety', 'Prosocial behavior']"
Het verband tussen cognitief vermogen en schizotypische symptomen bij kinderen,"Snijders, Anouk","['Vermeulen, M.C.M.', 'Ziermans, T.B.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Am I doing it right?: The influence of emotion from a constituency on the representative during negotiations,"Lorié, D.A.","['Steinel, W.', 'Harinck, S.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['representative negotiation', 'emotions']"
Verantwoordelijkheid in een vrijwilligers dilemma taak met en zonder leider,"Visseren, Lotte","['Kwaadsteniet, E.W. de', 'Molenmaker, W.E.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Personality and self-esteem: The effect of the personality domains of the Big Five framework on self-esteem in developing adolescents,"Lopuhaä, Tirtza","['Cruijsen, L.W.P. van der', 'Peper, J.S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Is een negatieve staat een boost voor creative problem solving?,"Wurff, H.M. van der","['Bocanegra, B.', 'Sjoerds, Z.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Individual differences in the effectiveness of different feedback methods: Which therapist variables influence which feedback method works best for which therapist?,"Timmer, E.C.M.","['Jong, K. de', 'Antypa, N.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['ROM feedback', 'Routine Outcome Monitoring']"
Designing user engagement with text-based chatbots,"Katkute, Kristina","['Haazebroek, P.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De samenhang tussen de voedingsstijl van de moeder en het eetgedrag van het kind: Een onderzoek naar de samenhang van de voedingsstijl van moeder en het eetgedrag van haar kind tijdens de eerste hapjes vaste voeding,"Bilsen, Jasmijn van","['Vliet, M.S. van', 'Veek, S.M.C. van der']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Calling for recognition: Counter-terrorism and ethnic violence in Xinjiang, China","Liu, Weishan","['Ragazzi, F.P.S.M.', 'Kopecky, P.']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Frightened to get lost: The effect of spatial anxiety on a virtual reality serious game training,"Leeuw, Maud de","['Middendorp, H. van', 'Kuil, M. van der']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Begrijp ik wat ik lees: Een onderzoek naar de effecten van tekstpresentatie en voorkennis op het tekstbegrip,"Praet, Marije","['Tool, M.', 'Koornneef, A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Considering a different point of view: The effect of stimulus distance and angle on the N170 as seen in scalpand ear-EEG,"Haas, Arjan de","['Haazebroek, P.', 'Olfers, K.J.F.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['EEG', 'BCI', 'distance', 'angle', 'N170']"
Executieve functies en rekenvaardigheden,"Balakrishnan, Thoori","['Chung, S.', 'Bosch, R.M. van den']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Test anxiety and analogical reasoning progression of gifted and typically developing children: The effect of dynamic testing,"Bourtzinakou, Chrysoula","['Vogelaar, B.', 'Resing, W.C.M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['gifted children', 'test anxiety', 'dynamic testing', 'analogical reasoning']"
Onderzoek naar de effecten van verbale suggesties op jeuk: De invloed van een neurotische persoonlijkheid op de werking van verbale suggestie,"Zwennis, M.C.","['Meeuwis, S.H.', 'Veldhuijzen, D.S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Armoedereducering in Brazilië: In hoeverre is het CCT-programma Bolsa Familia een voorbeeld van succesvolle armoedereducering en human development, passend in het gedachtegoed van Sens capability approach en ‘gelijkheid van kansen’?","Looijschelder, David","['Cranenburgh, O.B.R.C. van']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
"‘A Gendered Crisis’: Explaining the gendered impact of the crisis within the context of different welfare and gender regimes in The United Kingdom, Denmark and Germany","Banoe, Abdullah","['Coppenolle, B.K.S. van']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Multiproblem young adults: Psychopathy, cognitive control and error processing","Smirnov, Alexander A.","['Band, G.P.H.', 'Steenbergen, H. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,"['multiproblem young adults', 'psychopathy']"
De relatie tussen impliciete intelligentietheorieën en de self determination theory bij kinderen van groep 5 tot en met groep 8,"Priem, Shelly","['Bakker-van den Berg, A.S.', 'Stroet, K.F.A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The relation between parental sensitivity and inhibitory control in early versus middle childhood,"Stegeman, Kiki","['Achterberg, M.', 'Bulk, B.G. van den']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['parental sensitivity', 'inhibitory control']"
"De rol van het werkgeheugen, leeftijd en het woord-voor-woord aanbieden van een tekst op tekstbegrip.","Kayapinar, Büsra","['Tool, M.', 'Koorneef, J.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Leerkrachtverwachtingen: De invloed van het opleidingsniveau van ouders en het effect op interacties en feedback tijdens de les,"Keller, Annelies","['Denessen, E.J.P.G.', 'Broek, P.W. van den']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
First cracks in the relation: A research in domestic and international factors in Morocco’s foreign policy,"Hamster, Justin","['Blarel, N.R.J.B.', 'Ragazzi, F.P.S.M.']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
"The influence of optimism, extraversion and anxiety on the placebo effect","Maasland, A.Th.W.","['Skvortsvova, A.', 'Ham, I. van der']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Invloed van tekstpresentatie op tekstbegrip en leessnelheid,"Blaauw, J.M.","['Danel, M.S.', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Prosocial behavior and the association with empathy and emotion regulation: Children with and without developmental language disorder,"Sijbrandij, Antine","['Bedem, N.P. van den', 'Mulder, H.N.M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
François Hollande in oorlog met de Islamitische Staat (IS): De invloed van islamitisch geïnspireerde terroristische organisaties op de output van een politiek leider,"Eck, Dorinde van","['Bakker, F.E.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Chronotype effects on sleep quality and pre-sleep rumination,"Maurits, Z.M.","['Antypa, N.', 'Angelidis, A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['chronotype', 'sleep quality', 'rumination']"
The interpersonal effects of gratitude and hope: Reduce tension and show a future orientation,"Elzelingen, Jesse van","['Lelieveld, G.', 'Steinel, W.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Optimism, pain-specific expectations, and pain sensitivity","Klekamp, Sophie","['Peerdeman, K.J.', 'Vaart, R. van der']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Gender differences in the relationship between parenting styles, and self-concept clarity and body image among adolescents","Slappendel, Denise","['Wille, M.', 'Bos, M.G.N.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
