title,author,supervisors,date,faculty,program,type,language,abstract,keywords
"The relationship between childhood maltreatment, insomnia and symptoms of depression and anxiety","Staples, Amy","['Tollenaar, MS', 'Antypa, N.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Frequentie digitaal mediagebruik en voorlezen bij peuters en kleuters: Is er een samenhang met woordenschat?,"Dudink, Lieke M.","['Swart, E.K.', 'Mol, S.E.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Van de man die op zondag het vlees snijdt, naar een papadag in de kleutertijd: Een onderzoek naar de samenhang tussen de rol van de vader in de opvoeding en gendersocialisatie bij kleuters","Groote, Mariël de","['Pol, Lotte van der', 'Vries, Else de']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Welke samenhang is er tussen populariteit en self-disclosure tijdens de adolescentie?,"Meijerink, Pien","['Bos, E. van den', 'Klapwijk, E.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De invloed van tekstopmaak en leesmedium op het leesbegrip van beginnende lezers,"Heiden, Lieke van der","['Bansi, S.D.', 'Koornneef, Arnout']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Study-related perceived stress and suicidal ideation: The mediating roles of depression and anxiety,"Loggere, Biba","['Antypa, N.', 'Krause, A.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Dorp versus stad: Een onderzoek naar de relatie tussen woonomgeving en navigatievermogen,"Wakker, Steffenie","['Ham, I. van der', 'Wijn, N. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The effects of verbal suggestions on heart rate variability and stress,"Moioli, Kayleigh","['Tekampe, J.', 'Schuitema, I.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Cross cultural dementia screening in illiterates with the RUDAS,"Soumaya, Acem","['Schuitema, I.', 'Nijboer, F.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Association of MRI-related biomarkers with episodic memory decline and progression to Alzheimer’s in Mild Cognitive Impairment,"Ribeiro, Aires Evandro Jose","['Nijboer, F.', 'Schuitema, I.', 'Maurik, I.S. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Placebo-induced metacontrol states,"Burger, Stefan","['Sellaro, R.', 'Dooren, R. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
China's second agenda: The political considerations behind China's trade relations with Africa,"Demirturkoglu, Gundogdu","['Nem Singh, J.', 'Meijerink, F.G.J.']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Mapping obstacles to inter-organisational cooperation: Case study on cooperation between the OSCE and the SCO in counter-terrorism in central Asia,"Ptácková, Michaela","['Hirschmann, G.', 'Haar, R. van der']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
German decision-making during the outbreak of World War One,"Lustermans, Edouard","[""Hart, R. 't"", 'Meijerink, F.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Predicting an individual’s propensity to perform community based pro-environmental behaviour through their level of community psychological ownership and its psychological routes (perceived control, personal investment, and intimate knowledge)","Rowbotham, James","['Boezeman, E.', 'Staats, H.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['psychological ownership', 'pro-environmental behaviour']"
Perfectly logical or necessary evil? How the ‘level of operations’ affects government-NGO relations in Malawi,"Molderings, Delia","['Wetering, C.C. van de', 'Cranenburgh, O.B.R.C. van']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
"Does being socially mindful also affect seeing and doing green? A correlational analysis of ecological worldview, sustainable behavior, SVO, and social mindfulness","Heijink, Carlo","['Doesum, N.J. van', 'Staats, H.J.A.M.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Een onderzoek naar de associaties tussen depressieve klachten, roken en alcoholgebruik onder Nederlandse studenten","Schulte, Hannah","['Berg, J. van den', 'Beurs, E. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Analyzing Likert data: The quest for the appropriate parametric analysis,"Janssen, Robbie Noa","['Bakk, Z.', 'Heus, P. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"EEG theta/beta ratio and fMRI, trait-anxiety and mind wandering","Potten, S. van","['Son, D. van', 'Sieh, D.S.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Welke invloed hebben de individuele verschillen geslacht, opleidingsniveau en werkgeheugen op de leesvaardigheid van jongvolwassenen?","Verpaalen, Laura","['Bruïne, A.', 'Koornneef, A. de']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The limits to transnational activism: The EU'lukewar response to human rights violations in Egypt,"Lopez Martinez, Rocio","['Blarel, O.L.F.M.', 'Willigen, N.J.G. van']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Het psychosociaal functioneren van jongvolwassenen met een chronisch ziek gezinslid: De invloed van leeftijd op gedragscoping,"Beentjes, Melissa","['Sieh, D.', 'Molendijk, M.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Bicameralisme en regeringsduur in vergelijkend perspectief,"Frieling, Wilbert","['Mickler, T.', 'Coppenolle, B. van']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Framing cacao: Een onderzoek naar de manier waarop Tony’s Chocolonely cacaoboeren in Ghana framed,"Zee, Patrick","['Luning, S.W.J.', 'Jansen, J.A.M.M.']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
Is er een relatie tussen het risico op fysieke kindermishandeling en sensitiviteit met positief affect als mediator,"Vis, Jikkelien","['Alink, L.', 'Bodrij, F.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Effect of language on visual search: The effect of cominatorial and non-combinatorial labels on perceptual recognition of of objects,"Scholte, Roy","['Poletiek, F.', 'Ghosh, A.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Little-known aspects of surviving trauma in a sample of treatment-seeking individuals: The relationships between PTSD, psychotic symptoms, and suicidality","Sinnige, J.P.A.","['Mouthaan, J.', 'Schoorl, S.M.D.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['PTSD', 'suicidality', 'psychosis', 'mediator']"
Ecologische verantwoordelijkheid door middel van vertrouwen?: Onderzoek naar de invloed van natuur op vertrouwen en ecologische verantwoordelijkheid,"Suurmond, Nikki","['Wal, A. van der', 'Staats, H.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Health related quality of life and its post-unjury and pre-injury predictors after childhood mild traumatic brain injury,"Feijtel, Melissa","['Veldhuijzen, Judy', 'Beugen, Sylvia van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Predictors of behavioural functioning and health related quality of life in children with mild traumatic brain injury,"Kulk, K.J.","['Veldhuijzen, D.S.', 'Dijk, S. van', 'Renaud, I.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Prenatal exposure to acetaminophen and child neurodevelopment using structural neuroimaging,"Mavji Riestra, Maria Cinta","['Schuitema, I.', 'Habers, G.E.A.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"The relationship between social conformity, physical pain tolerance and obsessive-compulsive traits: Behavioural measures providing a better understanding of overlapping functions in the anterior cingulate cortex","Janson, Els","['Bruijn, E.R.A. de', 'Hamstra, D.A.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The influence of environment on trust and social media usage,"Vught, Lieke van","['Wal, A. van der', 'Staats, H.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"The relationship between transcutaneous vagal nerve stimulation, decision-making, happiness and heart rate variability","Schipper, Manon","['Steenbergen, L.', 'Lippelt, D.P.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The relevance of welfare regime for neighbourhood regeneration practices: a case study of Birmingham and Rotterdam,"Berntsen, Nissa","['Reuler, E. van', 'Tromble, R.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Effectiveness of political conditionality in the Cotonou Partnership Agreement,"Janssens, Jana","['Pomorska, K.', 'Boin, A.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Videogame training on seperate cognitive functions does not improve cognitive performance or quality of life in the elderly,"Schimmel, Joost","['Olfers, K.J.F.', 'Haazebroek, P.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Condition me to relax: Effects of conditioned stress management training on well-being and the role of optimism,"Kernbach, Pia-Eileen","['Middendorp, H. van', 'Manaï, M.', 'Schaefer, R.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Social anxiety and delta-beta correlation in embarrassing social norm transgressions,"Feher, Amber","['Molen, M.J.W. van der', 'Bos, E. van den']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['social norm transgressions', 'social anxiety', 'delta-beta correlation', 'social norm processing task', 'emotion regulation']"
Stressing social connectedness: The effect of social connectedness on the default stress response – Interactions with perfectionism and self-esteem,"Chaigneau, Celine Nicole","['Brosschot, J.F.', 'Middendorp, H. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Het verband tussen geslacht en pesten: Mediatie door psychopathie?,"Cetin, Melek","['Geel, Mitch van', 'Vedder, Paul']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The technical adequacy of scores from CBM language measures as indicators of foreign language proficiency for secondary-school students,"Hoefnagel, Laura","['Espin, Christine', 'Dijken, Marianne van']",2018,Faculty of Social & Behavioural Sciences,Developmental Psychopathology in Education and Child Studies (research) (MSc),Research master thesis,en,,
Enforcing fairness norms in honor cultures,"Ruigrok, Lars","['Molenmaker, W.E.', 'Lelieveld, G.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Het verband tussen autismesymptomen, taal, -en internaliserende gedragsproblematiek bij kinderen met een extra X- chromosoom: Een studie naar Klinefelter en Trisomie X","Breedveld, Esther B.","['Nibbering, Nikki', 'Rijn, Sophie van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Linking insomnia and suicidal ideation: Hopelessness as a mediator,"Monteregge, S.W.","['Mouthaan, J.', 'Antypa, N.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"De effecten van open- en closed label, positieve- en negatieve verbale suggesties en stemming op cognitieve prestaties","Mulder, Simone","['Meeuwis, S.', 'Peerdeman, K.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De invloed van leesvaardigheid op het tekstbegrip van volwassenen,"Ammeraal, Manouk","['Koornneef, Arnout']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Prenatal alcohol exposure and brain morphology: a population-based studiechecked for plagiarism,"Regasa, Daniëlle","['Nijboer, Femke', 'Habers, Esther']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Onze Burgers, ons probleem? De rechtvaardiging van het ontnemen van burgerschap als straf","Postma, Ruben","['Verschoor, M.', 'Meffert, M.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Racial foundations of International Relations theory,"Barselaar, Kelsey van den","['Vergerio, C.', 'Tromble, R.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Gender differences in trait self-esteem and self-esteem reactivity in response to social evaluation,"Schutter, Felice de","['Will, G.J.', 'Scheepers, D.T.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De relatie tussen affectieve empathie en sociaal leren,"Leur, Sophie van de","['Westhoff, B.', 'Molen, M.J.W. van der']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Problemen met in- en doorslapen voorspellend voor externaliserend gedrag bij kinderen,"Siefken, Lotte","['Vermeulen, M.C.M.', 'Bouw, J.C.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Empowered leadershíp: The influence of the secretary-general on the transformation and adaptation of NATO to a new security environment,"Puente Duyn, Julia","['Willigen, N.J.G. van', 'Meffert, M.F.']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
De invloed van opvoedingsstress van ouders op het dagelijkse cortisolniveau van jongens en meisjes,"Wouda, Marijke","['Bulk, B. van den', 'Veen, R. van der']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Differential item functioning within the Dutch and Flemish PROMIS pain behavior and interference item banks: An empirical comparison of IRT and CFA approaches,"Okicki, Tihana","['Fokkema, M.', 'Wilderjans, T.F.', 'Kelderman, H.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,['differential item functioning']
De invloed van leeservaring op de mate van tekstbegrip,"Gutlich, Luca J.","['Bruïne, Amy de', 'Koorneef, Arnout']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De invloed van sociale status op pro-sociaal gedrag van adolescenten en de rol van het geslacht hierbij,"Ramjiawansingh, Laura","['Groep, S. van de', 'Hoekzema, E.A.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The effect of poverty reduction strategy papers on women’s rights,"Tewolde, Yohanne","['Coppenolle, B. van', 'Sampson, M.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Het effect van herstelervaringen tijdens werk op de relatie tussen werk- en tijdsdruk en burnout onder docenten in het voortgezet onderwijs,"Postema, Lisa","['Wijn, A.N. de', 'Ham, C.J.M. van der']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Can we change our psychological stress responses? The role of stress mindset and verbal suggestions in determining the stress response,"Rietschoten, Amy","['Tekampe, J.', 'Middendorp, H. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Negotiate like a boss The effects of leadership and instructed negotiation behaviours (seeking information, sharing information and active listening) on pro-socially oriented group negotiation","Griffioen, Eva","['Steinel, Wolfgang', 'Harinck, Fieke']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Schaamte doet pijn: Een onderzoek naar het effect van schaamte op pijn en tolerantie,"Renskers, Reinier","['Stallen, M.', 'Putten, M. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Testosterone and use of excessive handgrip force in response to infant cries and familiar and unfamiliar infant faces in new fathers,"Hullen, Linda","['Meijer, W.M.', ""Veer, A.E. van 't""]",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Tekstbegrip bij volwassen lezers: Een onderzoek naar de invloed van onderwijsniveau en specifieke leesinstructies op het tekstbegrip bij volwassen lezers,"Tazelaar, Demi","['Koornneef, Arnout', 'Moort, Marloes van']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Deterring Iraq: Analysing the success and failure of deterrence cases in the Gulf. A comparative analysis of two Iraqi attempts to annex Kuwait,"Meesters, Bram","['Pellikaan, H.', 'Tromble, R.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
The effects of transcutaneous vagus nerve stimulation on the generalization of conditioned fear,"Korbee, Naomi","['Verkuil, B.', 'Does, A.J.W. van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Language and perception: The effect of combinatorial vs. non-combinatorial verbal labels on perceptual recognition,"Balke, Sofie","['Poletiek, F.H.', 'Ghosh, A.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Stability and change in the personality of a political leader: How the LTA and OCA can complement each other,"Schuring, Kim","['Bakker, F.', 'Irwin, G.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The influence of taste on health perceptions.,"Asma, Michelle","['Scheepers, Daan', 'Wal, Arianne van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
CBM measures for English language learners in the Netherlands compared to CITO-VAS progress measures and English language course grades,"Grand, Daphne Le","['Espin, C.', 'Chung, S.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Health state valuations and depression: Do people with and without depression value health conditions differently,"Boogaard, Dirkje van den","['Edelaar-Peeters, Y.', 'Tollenaar, M.S.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De invloed van de Viertakt in combinatie met digitale prentenboeken op de woordenschatontwikkeling van kleuters,"Böhm, Ilona","['Dijken, Marianne van', 'Chung, S.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De ‘participatiesamenleving’ in de praktijk: Een vergelijking van opvattingen over ‘goed burgerschap’ rondom een woonproject voor voormalig daklozen,"Makker, Eva","['Verheijen, J.', 'Janssens, F.']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,nl,,
"The influence of transcutaneous vagus nerve stimulation (tVNS) on heart rate variability, cognitive flexibility and self-reported mood","Hoyos, Felipe A.","['Tona, K.', 'Dingemans, A.E.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Creativity to serve your interests: Creativity as possible explanation for the relationship between social motives and power in group negotiation,"Funcke, Eva E.","['Steinel, W.', 'Tol, J.S. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['group negotiation', 'social motivation', 'power', 'creativity']"
Regional development in Morocco: A comparison between Casablanca-Settat and Tanger-Tétouan-Al Hoceima,"Ouden, Maud den","['Zwart, F. de', 'Cranenburgh, O. van']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
Diasporabeleid in kleine staten: een casestudie naar Kaapverdië en Suriname,"Groot, Roos de","['Veenendaal, W.', 'Bakker, F.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
De samenhang tussen gepest worden en het hebben van internaliserend probleemgedrag bij jongeren op het MBO: geslacht als moderator,"Priem, Shelley","['Vedder, Paul', 'Geel, Mitch van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Effecten van fair trade certificering op sociale ongelijkheid in twee koffieregio's in Peru en in Kenia,"Bakker, Lieke","['Luning, S.', 'Janssens, F.']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,
Zorgt schaamte voor meer dan alleen een vervelend gevoel?: Een experimenteel onderzoek naar de invloed van schaamte op pijntolerantie,"Boer, Tineke de","['Stallen, M.', 'Putten, M. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The influence of social norms on online customer revenge intentions,"Altenstein-Fricke, Lara","['Seip, E.C.', 'Dijk, W. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['revenge', 'customer revenge', 'revenge intentions', 'social norms', 'anger', 'service failure', 'revenge norms']"
Aneuploïdie van de geslachtschromosomen: De invloed van executieve functies op gedragsproblemen bij kinderen met aneuploïdie van de geslachtschromosomen,"Dieben, Janou","['Rijn, S. van', 'Bouw, N.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
You are what you watch: An anthropological exploration of Turkish television series' media practice in the Netherlands,"Biervliet, Stefana","['Rana, J.', 'Maaker, E. de']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
De rol van neuroticisme in de relatie tussen hormonale anticonceptie en depressie,"Knaap, Nina van der","['Hamstra, D.', 'Bruijn, E. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Verschillen op de subschalen (RAV, AGG, RUM) van depressieve cognities door het gebruik van anticonceptie (OC, Mirena, NC)","Visseren, Stephanie","['Hamstra, D.A.', 'Mouthaan, J.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Het ontwikkelingstraject van reactieve en proactieve inhibitie bij schoolkinderen en de relatie met rekenvaardigheden,"Venderbos, Hanna","['Schel, M.A.', 'Leijenhorst, Linda van']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
No evidence for memory consolidation and schema updating,"Burgh, Charlotte van der","['Richter, F.', 'Sellaro, R.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
EEG theta/beta ratio moderates the effect of caffeine on attentional threat-bias,"Marschall, Josephine","['Putman, P.', 'Rover, Mischa de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Are we willing to pay more after encountering an obtacle? Value from time pressure and copying style,"Lopatina, Margarita","['Marguc, J.', 'Boezeman, E.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
A new perspective on predictive validity: Assessing out-of-sample performance of prediction rules,"Schoenmakers, Hans","['Rooij, M. de', 'Schouten, T.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Het effect van het format op het aanbieden van opgaven met breuken en decimale getallen op de prestaties van leerlingen in de overgangsfase van basisschool naar voortgezet onderwijs,"Schaareman, T.","['Mostert, Terry', 'Hickendorff, Marian']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"De sociale cognitie en emotieregulatie van kinderen met een extra X-chromosoom:Het verschil op sociaal-cognitief gebied en de emotieregulatie tussen kinderen met een extra X-chromosoom, kinderen met een autismespectrumstoornis en kinderen uit de controlegroep","Keijzer, Natasha","['Bouw, Nienke', 'Vermeulen, Marije']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Towards Understanding Learning in the Digital Classroom: Stimulating Learners’ Comprehension and Mental Effort through Variations of Audio Lectures (Podcasts),"Suganda, Melisa Tarisa","['Koornneef, Arnout', 'Jolles, Dietsje']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Inschattingen van politiek leiders: In hoeverre is er een verschil in perceptie van politiek leiders tussen kiezers?,"Coté, Tim","['Holsteyn, J. van', 'Reuler, E. van']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
The (joint) influence of children’s stress reactivity and maternal behavioural problems on children’s behaviour in toddlerhood,"Sanne, Kamerik","['Huijbregts, Stephan', 'Swaab, Hanna']",2018,Faculty of Social & Behavioural Sciences,Developmental Psychopathology in Education and Child Studies (research) (MSc),Research master thesis,en,,
De invloed van perspectief nemen op de ontwikkeling van doneergedrag in de adolescentie,"Kaptan, Zehra","['Groep, S. van de', 'Hoekzema, E.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Running head: STUDENT SUICIDAL IDEATION AND ANTECEDENTS OF THWARTED BELONGINGNESS Potential markers for student suicide prevention: exploring antecedents of thwarted belongingness and their effects on suicidal ideation,"Heeringa, R.","['Mouthaan, J.', 'Antypa, N.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Prosocial behaviour in autism spectrum disorders: Self-concept, behaviour and neural responses","Baas, Mo","['Cruijsen, L.W.P. van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Temperament en emotionele problemen: De relatie tussen oriëntatie/regulatie en emotionele problemen,"Helderman, Myra","['Huijbregts, Stephan']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
A developing capacity for interference control,"Roos, Daan","['Boelens, H.H.', 'Bokhorst, C.L.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['interference control', 'children', 'inhibition']"
On the development of self-concept & physical body image in adolescence: Are low self-esteem and self-concept clarity predictive of a negative body image?,"Sowitzki, Setia Kati","['Spaans, J.P.', 'Peper, J.S.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Inequality in the US.: A qualitative analysis of the effect of weakening trade unions and the rise of the power elite on income inequality in the U.S. in an era of globalisation,"Graal, Tess","['Coppenolle, B. van', 'Mickler, T.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"The relationships between chronotype, evening electronic media use and sleep quality in students","Verdoes, Vera","['Berg, J. van den', 'Beurs, E. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De relatie tussen statistische kennis van studenten en middelbare scholieren en de voorkeur voor het selecteren van een random steekproef: Is er een verband tussen de statistische kennis van vwo-leerlingen en studenten en het kiezen voor random steekproef?,"Reisen, Suevi van","['Vetten, A.J. de', 'Wilderjans, T.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"They like me, they like me not: Does the fear of negative evaluation modulate a delta-beta correlation during the anticipation of social feedback","Craddock, Sinead","['Molen, M. van der', 'Bos, E. van den']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['anticipation', 'delta-beta', 'FNE', 'social anxiety', 'social evaluative feedback']"
Supreme emergency in perspectief: Een onderzoek naar de toepasbaarheid van supreme emergency,"Schoof, Celine","['Verschoor, M.', 'Meffert, M.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Sekseverschillen in onmiddellijke aandacht voor bekende en onbekende emotionele gezichten,"Geersing, Foke","['Berlo, E. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Social anxiety level has an effect on behavioural and electrocortical outcomes of social evaluative expectancies and processing,"Sommeling, Tessa","['Molen, M.J.W. van der', 'Westhoff, B.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Werkgeheugen brandstof: Tyrosine als middel tegen uitputting in het updateproces gemeten met de Reference-back,"Letzer, J.T.","['Jongkees, B.', 'Band, G.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Razende hormonen gedurende de puberteit: Het tempo van de puberteit in verband gebracht met depressieve en angstgevoelens in de adolescentie, gemedieerd door testosteron","Bargeman, Laura","['Peper, J.', 'Spaans, J.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Insecure attachment patterns, depressive symptoms and suicidality","Rodriguez, Selena","['Antypa, N.', 'Krause, A.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
