title,author,supervisors,date,faculty,program,type,language,abstract,keywords
The impact of quality of government on European cohesion policy fund absorption: A study of the Italian regions of Abruzzo and Basilicata,"Fabbian, Sara Jane","['Verdun, A.C.', 'Pomorska, K.']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Influencing Online Consumer Revenge via Social Revenge Norms: The Moderating Effect of Social Norms on the Relationship Between Anger and Online Consumer Revenge Intentions,"Versijde, Kirsten","['Seip, E.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,"In this study we investigated whether social norms moderate the relationship between anger experienced within the context of a service failure and the intention to take online revenge. A total of 143 participants participated in an online survey where they were presented with a scenario describing a service failure, after which either a pro-revenge norm, an anti-revenge norm or no revenge norm (e.g. control condition) was induced. Participants answered several questions regarding their emotions and online revenge intentions. Extending existing literature, results revealed a positive relationship between anger and online consumer revenge. Social revenge norms, however, did not influence the intention to take online revenge, neither did they moderate the relationship between anger and online revenge intention. Possible explanations, strengths and limitations of this study are discussed. Given various limitations, the results should be interpreted with caution. Further research into this topic is advised and various suggestions are proposed.",
Heeft een leider formele macht nodig?: De invloed van sociale motieven en macht op de uitkomsten van een groepsonderhandeling,"Kranenburg, Karlijn","['Steinel, W.', 'Boezeman, E.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
People experiencing scarcity: What is the influence of scarcity on a person's perception and coping?,"Oelrich, Renske","['Seip, E.C.', 'Dijk, W. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Kinderen in een multiculturele samenleving: Hebben kinderen een voorkeur voor de etnische outgroup en is er een verband met de multiculturalistische ideologie van ouders?,"Eijnde, Sanne van den","['Mesman, J.', 'Bruijn, Y. de']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Regional inequality in Brazil: A historical-institutional explanation,"Radstake, Amanda","['Zwart, F. de', 'Blarel, N.']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Deepening versus widening in the European integration process? An attempt to reconcile the debate based on the example of European defense cooperation,"Alscher, Pascal","['Verdun, A.', 'Pomorska, K.']",2019,Faculty of Social & Behavioural Sciences,Political Science and Public Administration (research) (MSc),Research master thesis,en,,
Gaming anger and disappointment during negotiations: How (un)certainty influences the strategic use of emotions,"Monfils, Myrthe","['Lelieveld, G.', 'Dijk, E. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Genderstereotiepe voorkeuren en attitudes van witte Nederlandse en Afro-Nederlandse kinderen,"Westendorp, Murielle Hélène","['Mesman, Judi', 'Veen, Daudi van']",2019,Faculty of Social & Behavioural Sciences,Developmental Psychopathology in Education and Child Studies (research) (MSc),Research master thesis,nl,,
Navigation ability problems in multiple sclerosis patients,"Koutzmpi, Vasiliki","['Ham, C.J.M. van der', 'Kuil, M.N.A. van der']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
A comparative analysis of the buildup of post-colonial countries and the effects of military regimes on the level of legitimacy,"Cambridge, Nouvel","['Demarest, L.', 'Boin, A.']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Are deposit contracts perceived to be effective for health behavior change? A study into expectations of effectiveness of social versus individual deposit contracts for health behavior change,"Meijer, Julia","['Buisonjé, D. de', 'Gebhardt, W.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Waarom stoppen pleegouders met pleegzorg?,"Vroom, Jonna","['Schoemaker, N.', 'Geel, M. van']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De mediatie van familieverplichtingen op de relatie tussen etniciteit en probleemgedrag,"Meer, Alinda van der","['Geel, M. van', 'Vedder, P.']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Framing Legitimacy: Colombian newspaper presentation of FARC-EP members,"Kremer, Sibbeline","['Tsagkroni, V.', 'Verschoor, M.']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Besluitvorming omtrent terugplaatsing: Kwalitatief onderzoek naar de afwegingen van kinderrechters omtrent de terugplaatsing van een kind,"Westplate, Iris","['Schoemaker, N.', 'Geel, M. van']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Patients’ recall in advanced cancer consultations with a good versus bad outcome: Could oncologists’ empathy play a beneficial role?,"Leeuwenburgh, Margot","['Vliet, Liesbeth van', 'Schuitema, I.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The Netherlands fishing behind the net? An analysis of the ban on electric pulse fishing,"Dekker, Dyonne","['Pomorska, Karolina', 'Verdun, Amy']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
The South China Sea dispute: ASEAN’s Inability to protect regional security from Chinese power,"Bemelmans, Ernst","['Nem Singh, J.', 'Sampson, M.']",2019,Faculty of Social & Behavioural Sciences,Political Science and Public Administration (research) (MSc),Research master thesis,en,,
Samenwerking en vertrouwen: Een kwestie van winst en verlies?,"Kinderen, Alex der","['Molenmaker, W.E.', 'Doesum, N.J. van']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The relationship between maternal feeding styles and weight-to-length ratio in two year old children,"Zwaanswijk, Pascale","['Vliet, M.S. van', 'Bruïne, A. de']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Neuropsychiatric symptoms in genetic presymptomatic frontotemporal dementia,"Dorland, Daniëlle","['Habers, G.E.A.', 'Ham, C.J.M. van der']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Beslissen in problematische opvoedsituaties: Welke rol spelen casusfactoren en de mening van professionals over uithuisplaatsingen?,"Snijders, Eva","['Haan, W.D. de', 'Alink, L.R.A.']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Types of childhood trauma as predictors for substance use problems: A study on patients incarcerated in a Penitentiary Psychiatric Center,"Benist, M.F.","['Giezen, A.E. van', 'Kleine, R.A. de']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Kleuterpraat met prentenboeken: De invloed van het toevoegen van het Viertaktmodel aan het voorlezen van digitale prentenboeken op woordenschat van kleuters met toevoeging van een tabletdifferentiatie,"Gilsing, Marleen","['Dijken, M. van', 'Mol, S.E.']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Epistemological Pluralism: Contrasting Ecological Systems of Knowledge,"Barneveld, Matthia","['Boer, Simone de', 'Littlejohn, Andrew']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,
Longitudinal development of hippocampal volume and moderate alcohol consumption in adolescence,"Jänicke, Isabel","['Klapwijk, E.T.', 'Meulen, M. van der']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Explaining the differences in the direct socio-economic integration of Afghan and Syrian refugees in the Netherlands,"Char, Jasmin","['Blarel, Nicolas', 'Cranenburgh, Oda van']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
China’s push towards internet regulation,"Versloot, Sture","['Zwart, F. de', 'Sampson, M.']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"The state of trust: Governmental capacity, political trust and (non-)violent conflict in sub-Saharan Africa","Meer, Y. van der","['Haer, R. van der', 'Meffert, M.F.']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Depression or diabetes: What’s worse? Comparing the burdensomeness of and willingness to pay for depression and diabetes,"Grim, E.","['Edelaar, Y.', 'Fried, E.I.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Targeting emotion induced blindness: Effects of non-invasive transcutaneous vagus nerve stimulation (tVNS),"Omeragić, Maša","['Maraver Romero, M.J.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Moralizing cultural dimensions: Motivated moral superiority in the intergroup context,"Heck, Julia","['Pliskin, R.', 'Ruigendijk, H.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Aggress the aggressor! Victimization, age and gender as predictors of aggression following social judgements","Blom, K.","['Overgaauw, S.', 'Aktar, E.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Facilitative interpersonal skills: A pilot study with Clinical Psychology master students,"Köcski, N.","['Jong, K. de', 'Bruijn, E.R.A. de']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Emotieherkenning en intelligentieniveau bij kinderen tussen de zes en twaalf jaar met een verhoogd risico op crimineel gedrag,"Twaalfhoven, Sophie Charlotte","['Huijbregts, S.', 'Swaab, H.']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
“Hol dir dein land zurück!” Voter communication by right-wing populist parties in an era of social media,"Bosman, Sarissa","['Rashkova, E.R.', 'Spirova, M.']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Intra-party leadership elections: What are its effects on party unity?,"Coté, Tim","['Rashkova, E.R.', 'Louwerse, T.']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Executief functioneren bij kinderen en adolescenten met een Autisme Spectrum Stoornis of een extra X-chromosoom: Werkgeheugen en inhibitie,"Keus, Sylvia","['Urbanus, E.L.', 'Vermeulen, M.C.M.']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Emotion regulation and externalizing symptoms in children with a Developmental Language Disorder and typically developing children,"Kuipers, Anne van","['Rieffe, C.J.', 'Kortink, E.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Cognitive, behavioral, and social development in young children with Neurofibromatosis type 1","Silfhout, Nadia van","['Habers, G.E.A.', 'Ham, C.J.M. van der', 'Mous, S.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Antibiotics, microbiome composition and cognitive flexibility: A mediation analysis","Heijde, Jamie van der","['Band, G.', 'Behrens, F.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De relatie tussen atletisch zelfbeeld en zelfvertrouwen bij adolescenten,"Oostveen, Bauke","['Aar, L.P.E. van der', 'Op de Macks, Z.A.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Can parental sensitive discipline mediate the relationship between parental psychopathological symptoms and children's behavioural control?,"Lievaart, Lisa","['Meulen, M. van der', 'Euser, S.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Flexibele niveaugroepen bij differentiëren: Een onderzoek naar de flexibiliteit van leerkrachten bij het (her)indelen van hun niveaugroepen bij rekenen,"Dees, Mireille","['Stroet, K.', 'Jolles, D.']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The grey areas of European economic governance: Financial accounting standards,"Grignaschi, Giancarlo","['Cauter, J. Van', 'Verdun, A.']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Het verhaal achter de conflicten in het regenwoud in Clayoquot Sound,"Kap, S.E.","['Luning, Sabine', 'Boer, Simone de']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
Ordering the action syntax: Inhibitory discrepancy drives the temporal order of action sequences,"Doekemeijer, R.A.","['Kleijn, R.E. de', 'Sellaro, R.']",2019,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
A gender stereotype regarding navigational abilities: An investigation of the effects of multiple gender-related factors,"Hoff, Amber van der","['Ham, C.J.M. van der', 'Kuil, M.N.A. van der']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Material bias in LTA: An analysis of variation in assessed personality trait scores between the spontaneous and prepared material of political leaders,"Ingen, Ferdinand Pieter van","['Bakker, F.', 'Kopecky, P.']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Lichaamsbeeld en intieme relaties: Een onderzoek naar het verband tussen lichaamsbeeld en intieme relaties en de mediërende rol van zelfvertrouwen,"Opzeeland, Sharon van","['Spaans, J.P.', 'Li, B.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Predictive validity,"Sevenster, Anneline","['Rooij, M.J. de', 'Weeda, W.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Ongelooflijke bedevaarten: Een antropologisch onderzoek naar bedevaarten verbonden aan geïnstitutionaliseerde religie en bedevaarten waarbij geen sprake is van religie als institutie,"Maaker, Erik de","['Maaker, Erik de', 'Naafs, Suzanne']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
"Do you know what you agree to when shopping online? The effect of display of terms and conditions on recall, willingness to buy and trustworthiness","Reijmer, Lotte","['Stallen, M.', 'Dijk, W. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Social emotions and social functioning in young children with and without a Developmental Language Disorder,"Nihom, Bernice","['Rieffe, C.J.', 'Kortink, E.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The relation between social media anxiety and testosterone in adolescence and the effect of gender,"Kießling, Kristin","['Peper, J.S.', 'Achterberg, M.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"En de voorkeurstem gaat naar...: Het effect van ""stem op een vrouw"" op de Tweede Kamerverkiezingen van 2017","Daams, Anouk","['Louwerse, T.', 'Holsteyn, J. van']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,nl,,
An empirical study towards the validation of a comprehensive measure of sensory processing sensitivity,"Vogel, Emily de","['Gucht, Véronique de', 'Tekampe, Judith']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Het empathisch vermogen van kleuters: Is er een verband met de mate waarin vaders de ouderlijke samenwerking stimuleren en ondersteunen?,"Redeker, Annemieke","['Zandvliet, Ruth', 'Bos, Peter']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
No evidence of a mediating role of motivation on placebo and nocebo effects on mental fatigue,"Bayen, Mojda","['Wolters, F.', 'Laarhoven, A.I.M.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The image as political tool: the role of the image in revolutionary places,"Kaaden, Eline van der","['Westmoreland, Mark', 'Saptari, Ratna']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,
Emotieherkenning en emotieregulatie: Is er een verschil tussen Klinefelter en Trisomie X betreft emotieherkenning en emotieregulatie?,"Weltevreden, Kelly","['Urbanus, E.L.', 'Vermeulen, M.C.M.']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The potential power of positive personal resources: Expanding work engagement and performance through positive psychological resources,"Maasland, Anna Theresia Willempje","['Steensma, H.', 'Cleiren, M.P.H.D.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
White matter integrity and quality of life in long-term survivors of pediatric lymphoid malignancies,"Skúlason, Hjalti Gunnlaugur","['Schuitema, I.', 'Kuil, M. van der']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The mental health of adult and child refugees: A systematic review and meta-analysis,"Best, J.S. de","['Molendijk, M.L.', 'Blom, J.D.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Explaining post-transition instability in Zimbabwe after the coup in 2017,"Dijkhuizen, Denise","['Demarest, L.', 'Boin, A.']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The contribution of infant temperament and maternal sensitivity to attachment security,"Ooijevaar, Maud","['Biro, S.', 'Vermeer, H.']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Using a predictive modeling approach in the assessment of the predictive validity of psychological tests,"Csorba, Irene","['Rooij, M. de', 'Weeda, W.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Predicting perceived quality of care in a hospital from a patient's perspective,"Vugt, A.R. van","['Vaart, R. van der', 'Thomaidou, M.A.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Does inhibitory control training in primary school students transfer to working memory.,"Philipsen, Femke","['Peters, S.', 'Spaans, Jochem']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De relatie tussen sociale waarde oriëntatie en zelfconcept bij adolescenten,"Sagredo Aviles, Gita Santosha","['Peters, S.', 'Aar, L. van der']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Closing the information gap: The influence of short vs. long time-to-resolution and positive vs. negative stimuli valence on curiosity and affect,"Koburg, Philippine","['Noordewier, M.K.', 'Doolaard, F.T.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Ben ik een goede lezer?: Een onderzoek naar de verbanden tussen leesproblemen op de basisschool en het leeszelfconcept op de leesmotivatie,"Praet, Marije","['Mol, S.E.', 'Sikkema-de Jong, Marga']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Voorkeurstemmen, lijstpositie en het verkiezen van vrouwen: Een effectiviteitsanalyse van de voorkeurstem op een vrouw tijdens de Provinciale Statenverkiezingen","Jong, Mindy de","['Nagtzaam, M.', 'Holsteijn, J.J.M. van']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
The role of the cerebellum in dynamic facial emotion recognition: A further exploration of cerebellar tDCS,"Kölgen, Clarissa","['Maraver, M.J.', 'Colzato, L.S.', 'Ghosh, A.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Differences in neurocognitive functioning between children two years after elective and urgent admission to a pediatric intensive care,"Akkersdijk, Fien","['Habers, G.E.A.', 'Schuitema, I.', 'Hordijk, J.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The effect of transcutaneous vagus nerve stimulation on learning in a dynamic environment,"Kooistra, Marike J.","['Verkuil, Bart', 'Will, Geert-Jan']",2019,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Sleep quality in students: associations with psychological and lifestyle factors,"Henrich, Liv Caro","['Berg, Julia', 'Antypa, Niki']",2019,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Chronic stress in medically unexplained physical symptoms: A meta-analysis of heart rate variability studies,"Vreijling, Sarah","['Brosschot, J.F.', 'Verkuil, B.']",2019,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Avoidance learning in patients with post-traumatic stress disorder and its relationship to symptom severity,"Lopuhaa, Tirtza","['Kleine, R.A. de', 'Dingemans, A.']",2019,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
BeeLine Reader: een uitkomst voor de zwakke lezer?,"Bie, Linda de","['Koornneef, Arnout', 'Hickendorff, Marian']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Predicting mood episodes in bipolar disorder: The influence of behavioural inhibition and approach systems and life events,"Soest, Bastiaan van","['Koenders, M.A.', 'Janssen, L.H.C.']",2019,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
An fMRI study to learning through social interaction: Investigating the role of developmental changes and individual differences in social value orientation,"Sweijen, Sophie","['Westhoff, Bianca', 'Miers, Anne']",2019,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Testing the metacontrol state model: Effect of dual-task priming on creativity,"Plomp, Willemijn","['Sellaro, Roberta', 'Dooren, Roel van']",2019,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Relation between a history of childhood maltreatment and how warm and loving parents behave to their child in daily life,"Kemper, Vivan","['Jansen, Loes', 'Berg, Julia van den']",2019,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Testing the Metacontrole State Model; Effect of dual-task priming on creativity,"Plomp, Willemijn","['Sellaro, Roberta']",2019,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
In the Arms of the Ocean; The impact of environmental change on the relationship with and knowledge about the ocean,"Schelwald, Renate","['Littlejohn, Andrew', 'Saptari, Ratna']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
The effect of style and tone of the tweet on the degree of response; A case study of the Twitter account of the American President Donald Trump (@realdonaldtrump) in the period 2018-2019,"Bish, Berend","['Tromble, R.K.', 'Meffert, Michael']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The effect of change points on the updating of long-term memory schemas,"Ploeg, Angélica Van der","['Richter, Franziska', 'Ghosh, Arko']",2019,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
The impact of environmental uncertainty on parochial altruism depends on inequality aversion,"Hoenig, Laura C","['Dreu, C.K.W. de', 'Pliskin, R.']",2019,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
"Healthy gut, less daily stress? The effect of probiotics on perceived daily stress levels in healthy adults","Westrik, Imke","['Jongkees, B.J.', 'Bassa-Moro, S.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The public and private beliefs of Margaret Thatcher: The influence of gender bias on public speech,"Kostoulas, Danaï","['Bakker, F.E.', 'Kopecký, P.']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
De samenhang tussen autonomie en internaliserende gedragsproblemen en de rol van geslacht bij adolescenten,"Versluis, Elsemieke","['Vedder, P.H.', 'Geel, M. van']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The ambiguities of intercultural and citizenship education in the Netherlands,"Janssen, Katinka","['Naafs, Suzanne', 'Maaker, Erik de']",2019,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,
Gehechtheid bij pleegkinderen: Associaties met plaatsingskenmerken en ervaring van de pleegouder,"Olsthoorn, Isaben","['Schoemaker, N.', 'Alink, L.R.A.']",2019,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Changing the meaning of a norm: International nongovernmental organizations and the development of R2P,"Laurijsse, Nikki","['Verdun, A.C.', 'Willigen, N.J.G. van']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
"Stress, in your face! The moderating role of social support in the association between stress and physical age","Huissen, Annelise","['Tollenaar, M.S.', 'Krause, A.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Fitting theory into practice: The effect of regulatory fit and gain-loss framing on attitudes towards Carbon Caputure and Storage (CCS),"Gouweleeuw, Dion","['Mors, E. ter', 'Leeuwen, E. van']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Personal politics: Donald Trump and the European political structure,"Zee, Mitchell","['Verdun, A.C.', 'Blarel, N.R.J.B.']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Het verband tussen leesvaardigheid en het inconsistentie-effect,"Moormann, Julia E.M.","['Swart, E.K.', 'Sikkema-de Jong, T.M.']",2019,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Underlying cognitive mechanisms of the social behavioral phenotype in preschool children with an extra X chromosome,"Veeger, J.D.K.","['Sonneville, L.M.J. de', 'Swaab, H.']",2019,Faculty of Social & Behavioural Sciences,Developmental Psychopathology in Education and Child Studies (research) (MSc),Research master thesis,en,,
Aandachtsbias voor emoties: Een studie naar de effecten van geslacht en leeftijd,"Heutinck, Karlijn","['Roth, T.', 'Jongkees, B.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The importance of national contexts for European solution: What explains member states' positons on the common European asylum system reforms,"Blonk, Elbrich","['Pomorska, Karolina', 'Willigen, Niels van']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
The role of one’s locus of control: To what extent does a student’s locus of control moderate the perceived control bias of goal-directed performance?,"Esmeijer, Emily Melissa","['Ly, V.', 'Bruijn, E. de']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De relatie tussen zelfwaardering en sociale angst: Depressie als mediator?,"Dijkers, Tamara","['Kleine, R.A. de', 'Krause, A.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The Obama administration’s increased dependency on private military companies in Iraq and Afghanistan: A comparative study with the Bush administration,"Martins, Amaro","['Haer, R. van der', 'Meijerink, F.']",2019,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
"Samenleven na de scheiding: Hoe het Verenigd Koninkrijk zich na de ‘Brexit’ opstelt ten aanzien van de Europese Unie in het kader van transparantie, concertatie en representatie","Dalen, T.W.F. van","['Reuler, A.A.H.E. van', 'Coppenolle, B.K.S. van']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Een chicken dilemma met een gemixt kader: De invloed van risico-zoekend gedrag of verliesaversie op de strategie,"Simons, Thomas","['Molenmaker, W.E.', 'Doesum, N.J. van']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Het vrijwilligersdilemma: Vrijwilliger door identificatie met groepsgenoten,"Sande, Irene van der","['Kwaadsteniet, E.W. de', 'Ruigendijk, H.A.H.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
How greed keeps Assad’s fractured army in place,"Olij, Volkert Jan","['Koehler, K.', 'Brinkel, T.B.F.M.']",2019,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
“Music is a world within itself; With a language we all understand:” A study into the relation between music and prosocial behaviour through emotions and empathy,"Suurmond, Nikki","['Doesum, N.J. van', 'Harinck, F.']",2019,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Motivatie voor ICT-cursus in basisonderwijs belicht: Een studie naar de effecten van motivationele factoren op de motivatie van basisschool docenten,"Alami Merrouni, Abdessalam","['Brabander, C.J. de', 'Glastra, F.J.']",2019,Faculty of Social & Behavioural Sciences,Developmental Psychopathology in Education and Child Studies (research) (MSc),Research master thesis,nl,,
Het fysieke zelfconcept: Differentiaties tussen adolescenten met Autisme en adolescenten met een Typische Ontwikkeling,"Hondema, Julia","['Spaans, J.P.', 'Li, B.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Performance monitoring in a social context: An EEG study on the error-related negativity and post-error slowing and their relationship with obsessive compulsive traits,"Meijer, Marisha","['Bruijn, E.R.A. de', 'Tollenaar, M.S.']",2019,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
