title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Facilitating or Interfering? The role of connectives in on-line processing and off-line comprehension of expository texts,"Hamer, J.G.","['Koornneef, Arnout', 'Jolles, Dietsje']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Iraq: a war of words? How the Bush administration made its case for the 2003 Iraq invasion,"Dercon, Bhaskar","[""Hart, R. 't"", 'Holsteyn, J.J.M. van']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The relation between social learning and empathic concern in adolescence,"Toorn, Tess van der","['Westhoff, B.', 'Molen, M.J.W. van der']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"De relatie tussen psychopathische kenmerken, daderschap van cyberpesten en de modererende rol van geslacht bij mbo-scholieren","Boere, Milou","['Vedder, Paul', 'Geel, Mitch van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"The conflict between food goals and desires, and its daily fluctuations: Measuring and assessing food approach behavior in the field","Mulder, Marjolein","['Zech, H.', 'Dillen, L. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Exploring balance: An EEG and observational study regarding children’s science concepts and exploratory play,"Wynberg, Elizabeth","['Schaik, Jo van', 'Koornneef, Arnout']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Heart rate variability as marker for social rejection feedback sensitivity,"Roeleveld, Arja","['Molen, M. van der', 'Bos, E. van den']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['emotion regulation', 'heart rate variability', 'neuro-visceral integration model', 'social evaluation', 'theta oscillatory reactivity']"
I told you so? Reassessing the debate on the 2004 EU-enlargement round from a federalist perspective,"Nugteren, Sjoerd","['Mansvelt Beck, F.F.', 'Kopecky, P.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Videogamegedrag als mediator in het verband tussen psychopathie en schoolbetrokkenheid,"Stroet, Martine","['Geel, M. van', 'Goemans, A.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Openness to diversity in organisations: Predictive value, construct validity and predictive validity of a screening instrument","Ort, Lisanne Catharina","['Boezeman, E.J.', 'Will, G.J.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The effects of sit-stand desks on cognitive performance of primary school children,"Pothast, Eef","['Band, G.', 'Steenbergen, H. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['physical activity', 'cognition', 'school', 'executive functions']"
Quality of attachment in young adults of family members with a chronic medical condition,"Rebergen, Sarah","['Sieh, D.', 'Molendijk, M.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Adolescents’ development; testosterone, gender differences in maladaptive and adaptive behaviour: Alcohol use and feedback learning","Arkel, Jan Willem van","['Peper, J.', 'Spaans, J.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De minister-president in verkiezingscampagnes,"Neijenhuis, Thijs","['Holsteyn, J. van', 'Boin, A.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Appraisals and coping strategies in negative financial situations,"Kunkel, Dörthe","['Dijk, W. van', 'Stallen, M.']",2018,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Psychopathie en pesten: Het spelen van videogames als mediator?,"Lelie, Christina van der","['Geel, Mitch van', 'Vedder, Paul']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
How emotion regulation strategies moderate the influence of disgust sensitivity on crime scene evaluations,"Jurgens, Ewout","['Dillen, L.F. van', 'Lelieveld, G.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The Neural Correlates of the Putative Human Pheromone Androstadienone and Their Functional Interaction in a Social-Emotional Context,"Bruckmann, Christina","['Burke, S.', 'Hoekzema, E.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Quality of life as measured with the SF-36 of people with locked-in syndrome, spinal cord injury, ALS and healthy controls: a meta-analysis","Amersfoort, Roos","['Nijboer, F.', 'Schuitema, I.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Trait rumination and default mode network suppression during a working memory task in healthy volunteers – an fMRI study,"Klinkhamer, Laura","['Rover, M. de', 'Putman, P.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
From cooperative to conflictual: An analysis of changing EU-Russia relations,"Rodzki, Patrick","['Pomorska, K.', 'Blarel, N.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Externaliserend probleemgedrag en emotieherkenning bij kinderen en jongeren,"Engelenhoven, W.A.C.A. van","['Huijbregts, S.C.J.', 'Adrichem, D.S. van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Geen CCS-project als ik word buitengesloten in het proces: De invloed van (pseudo) inspraak op de perceptie van procedurele rechtvaardigheid en de acceptatie van een lokaal CCS-project,"Bakker Schut, Eline","['Mors, E. ter', 'Bullens, L.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The happy-productive worker hypothesis: A self-fulfilling prophecy?,"Goudsmit, Paulien","['Molenmaker, W.E.', 'Kwaadsteniet, E.W. de']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The effects of social support and childhood trauma on general alcohol use,"Colastica, Hedya","['Molendijk, M.', 'Tollenaar, M.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De invloed van emotieregulatie op sociale competentie bij jonge kinderen met een autisme spectrum stoornis,"Jansen, Thijs","['Li, B.', 'Rieffe, C.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Are we preconsciously orienting our attention to itch?,"Becker, Jennifer","['Laarhoven, Antoinette van', 'Band, Guido']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Course and predictors of fatigue in living kidney donors from baseline to one year after donation,"Kloß, Katja","['Wirken, L.', 'Veldhuijzen, D.S.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Are bistable perception and spatial search related to metacontrol states?,"Camminga, Thomas","['Sellaro, R.', 'Berlo, E. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The effect of social comparisons on self-esteem in the context of social evaluations: Does physical attractiveness play a role?,"Delidou, Milena","['Will, G.J.', 'Scheepers, D.T.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The influence of taste on health,"Jongert, Anouk","['Scheepers, Daan', 'Wal, Arianne van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Hoe lokaal is het effect van het Mirenaspiraal?,"Marchetta, Chiara","['Hamstra, D.', 'Bruyn, E. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Buying moral superiority: How the desire to feel morally superior influences willingness to pay for ethical products,"Graaf, Rebecca de","['Pliskin, R.', 'Scheepers, D.T.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Ethnicity and satisfaction with democracy: The influence of political systems,"Rood, Niels","['Louwerse, T.', 'Kopecky, P.']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Is schamen en het verliezen van controle echt pijnlijker: De invloed van schaamte en de locus van controle op pijnintensiteit,"Tuijl, Julia","['Stallen, M.', 'Putten, M. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Human rights for monkeys and pigs: Why selves deserve a moral status,"Houwaard, A.","['Vrousalis, N.', 'Geus, M.A. de']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Dating in later life: On the possibility of conducting visual ethnography on such an intimate topic,"Flipo, Cécile","['Snowdon, P.', 'Pels, P.']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,
Situational dishonesty: The influence of rule-following and time pressure,"Huang, Melene","['Gross, J.A.J.', 'Doesum, N.J. van']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Is there a relationship between working memory capacity and reading skills?,"Serrano Casaus, Irlanda","['Bruine, Amy de', 'Koornneef, Arnout']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"Cognitive mechanisms of interpersonal imitation: Contingency of imitative behaviour affects likeability, trust, attractiveness, and self-other overlap, in an immersive virtual environment","Heer, Sander de","['Sellaro, R.', 'Hommel, B.']",2018,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
Avoiding local minima in nonmetric multidimensional scaling by means of deterministic annealing and iterated local search,"Smit, Janneke","['Busing, F.M.T.A.', 'Wilderjans, T.F.', 'Rooij, M.J. de']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['multidimensional scaling', 'local minima']"
De invloed van de mate van prikkelgevoeligheid op het verband tussen meegemaakte kindermishandeling en het risico om zelf te mishandelen bij vrouwelijke jongvolwassenen zonder kinderen,"Keijmis, Astrid","['Alink, L.R.A.', 'Prevoo, M.J.L.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Wrong to feel right: A look at the effects of group-based competence threat on eliciting feelings of moral superiority,"Saripudin, Faiz Novascotia","['Pliskin, R.', 'Scheepers, D.T.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Flowers of evil, UNODC and the opiates crisis in the Golden Crescent","Remes, Andrea","['Blarel, O.L.F.M.', 'Meffert, M.F.']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
The effect of spatial working memory capacity on navigation intervention success,"Rorije, Roxan","['Ham, C.J.M. van der', 'Peerdeman, K.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['spatial working memory', 'navigation intervention']"
Schoolbetrokkenheid bij MBO-Studenten: Wat is de Rol van SES en Impulsief Gedrag?,"Otter, Suzanne den","['Geel, Mitch van', 'Vedder, Paul']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The effects of jersey color on perceived aggressiveniss,"Lanschot, Dan van","['Steinel', 'Molenmaker']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The Role of Person-Organization Fit and Self-Categorization in Young People’s Willingness to Donate to Nonprofit Organizations,"Verstijnen, Lotte","['Boezeman, Edwin', 'Steinel, Wolfgang']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De invloed van persoonlijkheidseigenschappen op foreign policy: Een casestudie over Barack Obama en Donald Trump rondom gifgasaanvallen in Syrië,"Henst, Judith","['Bakker, F.', 'Willigen, N.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
The impact of social feedback on self-esteem: Associations with independent vs. interdependent self-construal,"Stavraki, Paraskevi Ekavi","['Will, G.J.', 'Scheepers, D.T.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Trainen van gereduceerde spraak in het Duits onderwijs op de middelbare school,"Bos, Maaike","['Wanrooij, K.', 'Koornneef, A.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Risico op daderschap van kindermishandeling en sensitiviteit voor babypop,"Guijt, Naomi","['Andeweg, Suzanne', 'Alink, Lenneke']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The relationship between personality and the placebo effect,"Berghuijs, Fenna","['Skvortsova, A.', 'Veldhuijzen, D.S.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Accuracy of positive and negative emotion recognition and transcutaneous vagal nerve stimulation (tVNS): A blind placebo controlled study,"Smeele, Lidewij","['Steenbergen, L.', 'Lippelt, D.P.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Het verband tussen het slachtofferschap van pesten en internaliserend probleemgedrag van jongeren met verschillende etnische achtergronden op met mbo.,"Schoenmakers, Liselotte","['Vedder, Paul', 'Geel, Mitch van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Stressreductie door kunstzinnige therapie: Een effectiviteitsstudie naar kunstzinnige therapie bij angstklachten,"Münninghoff, Xenia","['Sonneville, Leo de', 'Abbing, Annemarie']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The social self: The effect of self-concept clarity on self-esteem in extraverted adolescents,"Rijn, Liesbeth van","['Spaans, J.P.', 'Peper, J.S.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The efficacy of Narrative Exposure Therapy in patients with PTSD caused by childhood trauma and breaking through feelings of isolation via the testimonial aspect of NET,"Nagel, Giselle","['Schoorl, S.M.D.', 'Mouthaan, J.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The effects of intergroup contact on prejudice: An AAT field study,"Bij, Benson van der","['Zech, H.', 'Dillen, L. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Combating space and performing juncture: A study of domestic labor in Egypt,"Stauth, Laura","['Westmoreland, M.', 'Rana, J.']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
"Dynamic testing, test anxiety, and instructional needs of gifted and average-ability children","Putri, Belinda","['Vogelaar, B.', 'Resing, W.C.M.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
In hoeverre verklaren copingstrategieën de relatie tussen kindermishandeling en internaliserende symptomen,"Gils, Arvin Marino van","['Tollenaar, M.', 'Edelaar-Peeters, Y.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Social justice theories as the basis for public policy on psychopharmacological cognitive enhancement.,"Elfferich, Astrid Maria","['Geus, M. de', 'Oversloot, J.']",2018,Faculty of Social & Behavioural Sciences,Political Science and Public Administration (research) (MSc),Research master thesis,en,,
Psychopathie bij jongens en meisjes op het MBO en relationeel en fysiek pesten: Een onderzoek naar het manifesteren van psychopathie bij jongens en meisjes op het MBO en het verband met relationeel en fysiek pesten,"Leijser, Kris","['Geel, M. van', 'Goemans, A.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De relatie tussen psychopathie en probleemgedrag op het mbo; de rol van gender,"Chaudry, N.J.","['Vedder, Paul', 'Geel, Mitch van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Het effect van een opgelegd perspectief op leesbegrip voor verschillende leeftijdsgroepen,"Tigchelaar, Doreanne","['Pavias, Marcella', 'Broek, P.W. van den']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Kamer van sobere reflectie of politiek gedreven? Een analyse van het mislukken van initiatiefvoorstellen in de Eerste Kamer,"Samsom, Jinne","['Mickler, T.', 'Willigen, N. van']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Begraven op Goeree-Overflakkee: Is er sprake van cultureel erfgoed rondom begraven in de dorpen Ouddorp, Stellendam, Oude-Tonge, en Ooltgensplaat?","Hössen, Julia","['Jansen, J.', 'Postma, M.']",2018,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,nl,,
"The relationship between childhood maltreatment and daily mood, with depressive symptoms and social functioning as mediators","Leeuwen, Anne van","['Heide, D. van der', 'Elzinga, B.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Are spatial abilities that predict navigation performance in a virtual environment perspective dependent?,"Vis, Mark","['Ham, C.J.M. van der', 'Habers, G.E.A.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Kleuterpraat met prentenboeken: De invloed van de Viertakt bij het voorlezen van prentenboeken op woordenschatontwikkeling en fonologisch bewustzijn van kleuters,"Vliet, Marijn van","['Dijken, M.J. van', 'Mol, S.E.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Is the job satisfaction-job performance relationship a self-fulfilling prophecy? Are unsatisfied employees underrated in their job performance?,"Filius, Sebastiaan","['Molenmaker, W.E.', 'Kwaadsteniet, E.W. de']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Stigmatisering van mensen met een depressie versus een alcoholverslaving,"Kroeze, Lior","['Molendijk, M.', 'Sieh, D.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Alcoholconsumptie en populariteit van de gemiddelde student,"Khaliqe, Trina","['Heus, P. de', 'Weeda, W.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The average student in social comparison: The effect of different formulations of the stimulus person on the better than average effect,"Bovenkerk, Rosa Linde","['Heus, P. de', 'Bakk, Z.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Mediatie van slachtofferschap van pesten op het verband tussen SES en internaliserend probleemgedrag,"Verschuur, Yvette","['Geel, M. van', 'Vedder, P.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Just when you think you know, you don’t know: How decision (ir)reversibility is related to pre-decisional biased processing","Ikiz, Esra","['Bullens, L.', 'Ruigendijk, H.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Breach of the psychological contract: Does it lead to stop donating to a non-profit organization?,"Jansen, Laura","['Boezeman, E.', 'Marguc, J.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['PCB', 'non-profit']"
Digitale prentenboeken op het smarboard,"Toor, Mandy van","['Dijken, M.J. van', 'Bosch, R.M. van den']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The relation between behavioural and psychological symptoms of dementia and the severity of cognitive disturbances in dementia patients,"Stapert, Jildou","['Peerdeman, K.', 'Habers, E.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['BPSD', 'dementia', 'cognitive dystinction']"
Health literacy and smoking behaviours in a group of low socio-economic status smokers participating in a smoking cessation program in the Netherlands,"Hoogendoorn, C.A.G.","['Nagelhout, G.', 'Doef, M.P. van der', 'Verhoeven, C.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['smoking', 'smoking cessation', 'health literacy', 'SES']"
Genderstereotiepe opvoeding in relatie met probleemgedrag bij kinderen,"Waard, Lisanne de","['Mesman, J.', 'Groeneveld, M.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Het verschil in tekstbegrip tussen hardop en stil lezen bij sterke en zwakke lezers,"Boom, Amber","['Koornneef, Arnout', 'Moort, Marloes van']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The moderating effect of mindfulness on the relationship between stressful life events and psychological health in older adults,"Kleinwee, H.C. van","['Witlox, M.', 'Ly, V.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['moderating effect', 'mindfulness', 'stressful life events', 'psychological health', 'older adults']"
"Fear in the work environment: A new measurement instrument and test of its internal consistency and construct, structural, and predictive validity","Hemmes, Martijn","['Boezeman, E.J.', 'Wal, A. van der']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['fear', 'organisation', 'measurement instrument', 'validity', 'cross-sectional study']"
Emotieregulatiestrategieën: een mogelijke bescherming voor negatieve gezinsinvloeden,"Buringa, Justin","['Koornneef, Arnout', 'Leijenhorst, Linda van']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Attitude van de leerkracht belangrijker dan opleidingsniveau,"Ruigrok, Pascalle","['Paridon, Yolinde van', 'Stroet, Kim']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The moderating role of effortful control in the relationship between parental sensitivity and prosocial behavior,"Onyema, Charlene","['Bosdriesz, J.', 'Bulk, B. van den']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Effecten en voorspellers van openheid voor diversiteit binnen organisaties: Een vragenlijstonderzoek onder werknemers,"Broek, Niels van den","['Boezeman, E.', 'Doesum, N.J. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De invloed van tekstopmaak en leesmedium op tekstbegrip bij beginnende lezers,"Nap, Sanneke","['Bansi, S.D.', 'Koornneef, Arnout']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Common grounds between pain and error: What is the relationship between pain and adaptive behaviours following errors?,"Nikitaidis, Georgios","['Bruijn, E.R.A. de', 'Hamstra, D.A.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The South Korean democratization process: The applicability of S.M. Lipset's work to South Korea,"Diepraam, Bruno V.J.","['Zwart, F. de', 'Cranenburgh, O. van']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
De relatie tussen een subjectieve en een objectieve maat van emotieregulatie bij volwassenen met en zonder angstklachten,"Smallegange, Marina","['Sonneville, Leo de', 'Abbing, Annemarie']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
De relatie tussen prenataal reflectief functioneren en maternale mind-mindedness op zes en twaal maanden: En het effect van een interventie op maternale mind-mindedness,"Jong, Mieke de","['Smaling, H.', 'Urbanus, E.L.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Transcutaneous vagus nerve stimulation (tVNS) does not modulate temporal discounting of monetary rewards,"Zwart, Lucas de","['Steenbergen, L.', 'Colzato, L.S.']",2018,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
The effects of language in music on music-cued movement stability,"Smis, Merlijn","['Schaefer, R.', 'Middendorp, H. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Hormonale anticonceptie van invloed op depressieve cognities: Een onderzoek naar de invloed van hormonale anticonceptie van vrouwen op depressieve cognities,"Soeterbroek, D.","['Hamstra, D.', 'Bruijn, E. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Exploring gender differences in neural reliability in relation to contextual features found in film trailers,"Nazarova, Anna","['Weeda, W.', 'Wilderjans, T.', 'Vetten, A. de']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Natuur en prosociaal gedrag: De invloed van natuur op prosociaal gedrag en vertrouwen,"Bruine, Silvana","['Wal, A. van der', 'Staats, H.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
What are the benefits of a dynamic test for measuring the potential intelligence of gifted children and their use of verbal strategies?,"Danaie Moghadam, Niki","['Vogelaar, B.', 'Resing, W.C.M.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Mediaopvoeding: Verschillen tussen Hoger en Lager Opgeleide Ouders en Relatie met Mediagebruik,"Vianen, Thirsa van","['Smeets, D.', 'Rosmalen, L. van']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Het volume van de amygdala en de resultaten van de mini mental state exam en de geriatric depression scale bij alzheimerpatiënten,"Kemper, Vivian","['Schouten, T.', 'Ginkel, J. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The transformative power of the EU's conditionality policy: The case of the Western Balkan enlargement,"Versteegen, Thom","['Pomorska, K.', 'Blarel, N.']",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Gender effect in the correlation between prosocial behaviour and risk taking,"Mouaddine, Anissa","['Peper, J.S.', 'Spaans, J.P.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Effecten van een psychosociale stressor op cortisol en alfa-amylase bij kinderen van 12 maanden en de relatie met externaliserende problemen op de leeftijd van 30 maanden,"Maarsman, Annebeth","['Heijden, K.B. van der', 'Nibbering, N.']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Psychopathie en pesten: moderatie door SES,"Wolf, Iris de","['Geel, M. van', 'Goemans, A.']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"De samenhang tussen fysiek contact, sensitiviteit van de pleegouder en probleemgedrag bij pleegkinderen","Slappendel, Anneloes","['Vermeer, Harriet', 'Schoemaker, Nikita']",2018,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
The relationship between depressive symptoms and different domains of self-concept,"Phelipa, Lakeisha","['Spaans, J.P.', 'Peper, J.S.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Predictive value, convergent construct validity and predictive validity of the newly developed openness to diversity of the organization instrument (ODOI-5)","Vries, Laura de","['Boezeman, E.', 'Marguc, J.']",2018,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['openness to diversity', 'screener instrument']"
The role of NGOS in the humanitarian supply and demand chain: The Yemen war case,"Aureli, Beatrice","['Willigen, N. van', 'Meijerink, F.']",2018,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Towards using the non-uniform patterns of brain atrophy in the classification of Alzheimer’s disease,"Bezooijen, Jelle van","['Schouten, T.M.', 'Ginkel, J. van']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Friend or foe?: The immigration challenge to regionalist party competition in Western Europe.,"Yin, Chan Hei","['Kopecky, P.', 'Louwerse, T.P.']",2018,Faculty of Social & Behavioural Sciences,Political Science and Public Administration (research) (MSc),Research master thesis,en,,
Lezerskenmerken en tekstbegrip: Welke invloed hebben lezerskenmerken op tekstbegrip?,"Peters, Esmee","['Koornneef, Arnout', 'Moort, Marloes van']",2018,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The relation between parental attachment and friendship quality in young adults: The role of emotion regulation,"Maatman, Amber","['Klapwijk, E.T.', 'Meuwese, R.']",2018,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Meer media-aanwezigheid = meer stemmen? Een analyse aan de hand van de Goudse gemeenteraadsverkiezingen van 21 maart 2018,"Wolsink, Mees","['Holsteyn, J. van', ""Hart, R. 't""]",2018,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
